Outlet_ID,legacy_education_1km,legacy_education_3km,decay_education,legacy_health_1km,legacy_health_3km,decay_health,legacy_transport_1km,legacy_transport_3km,decay_transport,legacy_market_1km,legacy_market_3km,decay_market,legacy_tourism_1km,legacy_tourism_3km,decay_tourism,legacy_food_1km,legacy_food_3km,decay_food,legacy_worship_1km,legacy_worship_3km,decay_worship,competitors_1km,decay_total
OUT_00180,2,12,1.1416,0,3,0.1179,0,14,0.1004,0,3,0.0985,0,1,0.0504,1,4,0.4559,0,21,1.5616,12,3.5263
OUT_00181,0,9,0.5658,0,3,0.047,0,6,0.0112,0,5,0.1324,0,2,0.0365,1,5,0.1178,3,28,2.3971,18,3.3078
OUT_00182,1,11,1.239,0,4,0.0664,1,9,0.1078,1,2,0.1548,0,0,0.0002,1,7,0.2123,4,21,2.1174,14,3.8979
OUT_00183,0,9,0.4849,0,2,0.0384,1,7,0.2612,1,4,0.6163,0,1,0.0167,2,7,0.2604,2,16,1.2135,13,2.8913
OUT_00184,0,10,1.0222,1,2,0.2142,3,10,0.6832,1,4,0.4999,0,1,0.0039,0,3,0.0238,1,23,1.4683,13,3.9156
OUT_00185,0,10,0.5464,1,2,0.2661,1,13,0.1804,0,0,0.0029,0,1,0.0311,1,4,0.2027,5,28,3.3971,13,4.6268
OUT_00186,0,14,0.6934,0,4,0.0208,0,11,0.0255,0,2,0.0503,0,3,0.2508,1,9,0.098,1,26,1.6031,11,2.7418
OUT_00187,2,18,1.5863,0,1,0.0563,1,8,0.2877,0,4,0.0197,0,1,0.0098,0,7,0.0431,1,21,1.7318,9,3.7345
OUT_00188,1,13,1.3619,0,3,0.0248,2,8,0.2968,0,4,0.0874,0,1,0.0387,0,3,0.0249,6,34,3.9038,21,5.7383
OUT_00189,0,14,0.5303,1,4,0.2535,2,13,0.4175,0,2,0.0189,0,0,0.0029,1,9,0.1164,5,35,3.3539,8,4.6934
OUT_00190,2,12,1.4358,1,4,0.3004,1,6,0.4719,1,4,0.161,0,1,0.0995,0,3,0.0671,1,17,1.6555,18,4.1911
OUT_00191,1,16,1.2048,0,2,0.0343,2,6,0.2836,0,1,0.0919,0,3,0.1662,1,12,0.1425,0,21,1.5968,13,3.5202
OUT_00192,3,17,1.5472,2,2,0.4439,0,8,0.0633,1,1,0.1578,0,0,0.0001,0,3,0.0006,2,18,1.8807,16,4.0936
OUT_00193,0,13,0.8762,0,2,0.135,0,9,0.0948,1,2,0.188,0,2,0.1418,0,8,0.066,6,28,3.8783,24,5.3799
OUT_00194,3,15,1.6001,0,0,0.0032,1,10,0.14,0,0,0.0052,0,0,0.0002,1,3,0.061,1,16,1.5903,8,3.4
OUT_00195,1,9,0.7269,0,4,0.0391,3,10,0.3013,0,2,0.0983,0,1,0.0042,0,2,0.0005,2,20,1.8482,13,3.0186
OUT_00196,1,11,1.0321,1,3,0.3019,1,8,0.4114,1,3,0.2331,0,0,0.0,0,6,0.0297,1,27,1.7903,16,3.7985
OUT_00197,1,12,0.9698,0,2,0.0214,1,9,0.5943,0,1,0.008,0,0,0.0003,0,6,0.0742,2,18,1.5305,23,3.1986
OUT_00198,2,6,0.7066,0,1,0.0072,0,9,0.0392,0,3,0.0447,0,2,0.06,1,9,0.5158,4,25,2.8172,15,4.1907
OUT_00199,2,12,1.3024,0,1,0.006,1,9,0.1558,0,2,0.0719,0,2,0.0156,0,3,0.0524,2,18,1.6686,19,3.2728
OUT_00200,2,8,1.0437,0,1,0.0731,2,13,1.057,1,3,0.864,1,3,0.2898,1,1,0.1708,2,27,2.2505,15,5.7488
OUT_00201,2,13,1.0768,0,4,0.1257,1,13,0.4625,1,5,0.2793,0,1,0.01,1,4,0.1193,5,21,3.2746,13,5.3482
OUT_00202,2,13,1.7768,0,4,0.0493,0,12,0.0671,0,5,0.0596,0,0,0.0009,1,6,0.1373,2,24,1.9088,19,3.9998
OUT_00203,2,11,1.0603,0,10,0.2276,0,6,0.0312,1,5,0.2251,1,2,0.1615,1,4,0.0927,3,26,2.6568,22,4.4551
OUT_00204,0,12,0.7752,0,2,0.0101,0,6,0.0039,0,2,0.0322,0,1,0.0031,0,8,0.0137,4,17,2.4212,16,3.2595
OUT_00205,1,6,1.1225,3,8,1.1615,1,11,0.1346,0,5,0.125,0,1,0.0068,1,4,0.1743,6,23,4.0877,17,6.8124
OUT_00206,1,17,1.3437,0,2,0.0174,0,12,0.018,1,1,0.1464,0,0,0.0006,1,6,0.1191,4,22,2.9708,15,4.616
OUT_00207,1,9,1.0447,0,4,0.193,1,14,0.4039,0,3,0.1102,0,0,0.0001,0,5,0.0197,1,20,1.2907,6,3.0623
OUT_00208,3,9,1.3938,0,1,0.0155,2,11,0.302,0,3,0.1421,0,1,0.017,1,4,0.6042,1,17,1.0522,15,3.5267
OUT_00209,0,9,0.6859,1,4,0.261,1,6,0.4528,0,0,0.0027,0,0,0.0007,2,6,0.2568,2,23,2.0796,10,3.7395
OUT_00210,1,18,1.7129,0,1,0.0209,0,7,0.0347,0,3,0.0443,0,0,0.0,2,7,0.9921,2,25,1.5592,17,4.3641
OUT_00211,2,12,1.5895,0,2,0.0145,0,6,0.0254,0,3,0.0643,0,1,0.0197,0,6,0.0567,0,19,1.0247,17,2.7948
OUT_00212,1,19,1.6537,0,4,0.1687,1,10,0.1119,0,1,0.1127,0,2,0.0968,1,10,0.1051,1,23,1.5201,15,3.7691
OUT_00213,3,11,1.7938,0,4,0.192,0,9,0.0108,1,2,0.158,0,1,0.0072,0,5,0.0681,4,26,2.9544,18,5.1843
OUT_00214,1,5,0.7727,0,1,0.0511,1,6,0.4862,0,2,0.0669,0,1,0.0162,0,4,0.0046,2,26,3.0071,15,4.4049
OUT_00215,2,11,1.3015,0,4,0.0536,1,13,0.171,1,2,0.1739,0,4,0.0411,1,9,0.1584,4,20,2.509,11,4.4085
OUT_00216,1,9,1.1343,0,2,0.0649,0,9,0.0209,0,3,0.0394,0,1,0.0582,1,7,0.1967,3,21,1.9433,14,3.4576
OUT_00217,0,11,0.4728,0,4,0.1018,3,11,0.4655,0,2,0.0114,0,1,0.003,0,8,0.0126,8,29,4.4516,15,5.5186
OUT_00218,3,10,1.817,1,3,0.226,0,9,0.031,1,2,0.1614,0,1,0.0096,0,5,0.0465,1,35,2.1516,15,4.4431
OUT_00219,1,9,1.4523,0,0,0.003,1,5,0.0645,0,3,0.0559,0,0,0.0042,1,7,0.1036,4,20,2.5282,13,4.2118
OUT_00220,2,10,1.4287,0,0,0.0007,1,7,0.245,0,4,0.1376,0,0,0.0028,1,6,0.1586,1,20,1.5128,14,3.4863
OUT_00221,1,20,1.3902,0,3,0.015,1,7,0.084,0,6,0.1158,0,0,0.0,0,8,0.0069,4,20,1.9903,7,3.6021
OUT_00222,0,13,1.0098,0,1,0.0143,3,12,0.5502,0,3,0.0461,0,1,0.0247,1,4,0.0651,0,24,1.6668,20,3.377
OUT_00223,0,5,0.3345,0,4,0.0191,0,10,0.0165,0,5,0.1004,0,1,0.0071,0,5,0.0294,2,23,2.3326,20,2.8396
OUT_00224,4,10,1.6979,0,2,0.0186,0,5,0.0034,0,4,0.0751,0,0,0.0007,1,7,0.1294,1,27,2.2039,15,4.1289
OUT_00225,0,9,0.4514,0,1,0.1,0,8,0.1044,0,6,0.0666,1,2,0.4351,0,1,0.0003,5,29,3.163,12,4.3208
OUT_00226,2,9,1.1397,0,5,0.0512,2,11,0.5215,0,1,0.0105,1,3,0.1489,2,8,0.3084,6,27,3.3814,8,5.5616
OUT_00227,1,14,0.9522,0,3,0.0979,1,5,0.2771,1,6,0.2737,0,2,0.0711,0,6,0.0096,2,27,2.5338,14,4.2155
OUT_00228,3,11,2.5076,0,1,0.0174,0,6,0.0374,1,2,0.1698,0,0,0.0026,1,5,0.221,1,17,1.2853,16,4.241
OUT_00229,1,10,1.2167,0,0,0.0005,1,7,0.2943,1,3,0.1759,0,0,0.0017,1,6,0.2014,0,20,1.5887,15,3.4791
OUT_00230,1,6,0.6471,0,3,0.0197,1,10,0.1382,0,2,0.0586,0,2,0.0603,1,6,0.1311,2,34,2.7297,11,3.7847
OUT_00231,0,14,0.7664,0,0,0.0051,1,4,0.1723,1,4,0.229,0,1,0.0369,0,3,0.0305,2,23,2.0567,13,3.2969
OUT_00232,1,13,1.0402,0,2,0.0162,1,11,0.2346,0,1,0.0059,0,0,0.0001,1,12,0.2461,1,20,1.8677,23,3.4107
OUT_00233,2,16,2.0378,0,2,0.1325,1,11,0.119,0,1,0.0123,0,1,0.0101,2,7,0.2647,3,33,2.7378,10,5.3142
OUT_00234,0,8,0.7305,0,1,0.0037,0,9,0.0702,0,3,0.0322,1,1,0.3759,0,9,0.0467,4,27,3.2949,24,4.5542
OUT_00235,1,6,1.0908,2,7,0.8662,1,12,0.1727,0,5,0.0605,0,2,0.1204,1,6,0.1448,3,23,2.165,10,4.6205
OUT_00236,0,11,0.8124,0,2,0.0641,1,5,0.1276,0,1,0.0482,0,1,0.018,0,5,0.0056,1,19,1.354,16,2.4299
OUT_00237,0,8,0.3636,0,2,0.1061,0,3,0.0103,0,1,0.0071,0,0,0.0038,1,7,0.1279,2,27,2.1093,14,2.7281
OUT_00238,2,11,1.2525,0,5,0.232,1,10,0.2605,0,4,0.0386,0,0,0.0003,0,4,0.0032,4,22,3.0064,20,4.7936
OUT_00239,3,16,1.5037,0,1,0.0504,1,8,0.276,0,4,0.0284,0,1,0.0147,0,7,0.0398,1,21,1.8526,8,3.7657
OUT_00240,1,14,0.8911,0,3,0.0262,2,10,0.2431,0,1,0.0117,0,0,0.001,1,6,0.2622,1,18,2.0092,20,3.4445
OUT_00241,0,6,0.2965,0,2,0.0364,1,11,0.1168,1,5,0.186,0,2,0.0096,0,5,0.0052,4,25,2.6748,22,3.3253
OUT_00242,1,21,1.7026,0,2,0.0103,0,7,0.0662,0,5,0.0553,0,0,0.0002,1,6,0.1844,2,23,2.4016,19,4.4206
OUT_00243,0,7,0.3417,1,5,0.3858,2,9,0.3326,1,3,0.3689,0,1,0.0033,2,5,0.5112,1,15,1.1121,15,3.0556
OUT_00244,5,11,2.4182,0,1,0.0093,0,7,0.042,0,4,0.0772,0,1,0.0089,2,4,0.2939,2,29,2.6027,12,5.4522
OUT_00245,0,6,0.3057,0,1,0.1263,2,9,0.2286,1,5,0.2825,0,0,0.0035,1,3,0.1368,2,17,1.8557,9,2.939
OUT_00246,1,11,0.9785,2,7,0.9976,1,7,0.086,1,4,0.397,0,0,0.0009,0,5,0.0884,4,27,3.0635,15,5.6119
OUT_00247,1,8,0.5537,0,2,0.0139,2,8,0.1628,0,1,0.067,0,1,0.0095,1,6,0.3356,3,22,2.5289,21,3.6713
OUT_00248,1,7,0.5956,1,2,0.154,0,5,0.0063,0,2,0.0723,1,2,0.3309,0,5,0.0169,2,23,1.811,15,2.987
OUT_00249,1,12,0.8448,0,2,0.0146,0,5,0.0063,0,2,0.0348,0,1,0.0064,0,8,0.0172,4,17,2.474,17,3.398
OUT_00250,0,13,0.644,0,1,0.0103,1,8,0.1787,0,2,0.0228,0,1,0.0112,0,3,0.0011,5,31,3.5202,7,4.3883
OUT_00251,1,13,1.2619,0,2,0.0672,0,6,0.0242,1,3,0.6281,0,2,0.1989,1,3,0.0554,3,31,2.7169,15,4.9526
OUT_00252,1,8,1.051,0,4,0.0733,1,9,0.2855,0,3,0.0279,0,1,0.004,1,5,0.0848,2,19,1.7303,15,3.2568
OUT_00253,5,25,2.5676,0,1,0.0678,1,13,0.1279,0,3,0.069,0,0,0.0,0,4,0.0154,2,20,1.9895,13,4.8371
OUT_00254,1,7,0.7368,0,3,0.0464,0,3,0.0479,0,0,0.0042,0,2,0.0498,1,5,0.1737,4,24,3.4671,13,4.526
OUT_00255,5,15,2.408,0,2,0.1008,1,7,0.1458,1,4,0.7775,0,0,0.0002,1,6,0.2994,4,23,2.7679,15,6.4997
OUT_00256,1,10,0.9559,0,4,0.0355,1,6,0.2802,0,2,0.0217,0,0,0.0,1,9,0.1048,5,29,2.996,14,4.3941
OUT_00257,2,11,1.3904,0,0,0.0004,0,8,0.0616,1,3,0.2978,0,0,0.0004,1,7,0.4303,3,24,2.1246,21,4.3055
OUT_00258,1,7,0.8521,3,7,0.6781,2,8,0.2154,1,5,0.1998,0,1,0.0063,1,4,0.1568,6,23,3.8676,15,5.9762
OUT_00259,2,15,1.6619,0,1,0.0152,0,11,0.0395,0,0,0.0023,0,0,0.0021,2,6,0.665,2,20,1.9445,15,4.3306
OUT_00260,1,13,0.8841,0,2,0.0279,0,10,0.0325,0,3,0.032,0,2,0.0436,1,8,0.0946,6,32,4.0778,19,5.1926
OUT_00261,2,9,0.9754,0,5,0.1102,0,3,0.0015,0,3,0.1052,1,2,0.5089,0,8,0.0342,2,14,1.114,14,2.8493
OUT_00262,0,15,1.3001,0,5,0.0464,0,7,0.0223,2,5,0.6242,0,0,0.0,2,6,0.3193,6,24,2.9584,16,5.2707
OUT_00263,4,20,2.321,0,3,0.1475,3,7,1.2366,0,1,0.0385,0,0,0.0002,0,4,0.0253,1,17,1.1575,16,4.9266
OUT_00264,0,11,0.8991,2,7,0.6075,1,6,0.09,0,6,0.2626,0,4,0.0874,0,3,0.0304,3,27,2.3887,15,4.3657
OUT_00265,0,6,0.3025,1,6,0.28,0,5,0.0103,0,2,0.0204,0,2,0.0137,1,4,0.184,4,29,2.4923,14,3.3031
OUT_00266,1,17,1.0599,0,2,0.0488,2,10,0.6753,1,3,0.2151,0,1,0.0121,0,7,0.0305,1,27,2.0542,16,4.0959
OUT_00267,0,14,0.9128,0,1,0.1334,2,11,0.2783,0,1,0.0386,0,3,0.0396,2,6,0.5964,4,22,2.7329,20,4.732
OUT_00268,0,10,0.8312,0,5,0.0787,1,5,0.3377,0,1,0.0984,0,1,0.0098,0,4,0.0436,0,12,1.0577,12,2.4571
OUT_00269,3,19,2.0089,0,1,0.0064,0,7,0.0076,1,2,0.4369,0,0,0.0,0,10,0.0296,5,22,3.2769,11,5.7664
OUT_00270,2,14,1.6609,0,2,0.0132,1,13,0.083,0,3,0.1313,0,1,0.0772,0,5,0.0098,0,25,1.6311,17,3.6066
OUT_00271,0,11,0.9716,0,3,0.0702,0,8,0.1365,1,2,0.2412,0,0,0.0003,0,7,0.0445,2,15,1.5307,3,2.9949
OUT_00272,2,10,1.1468,0,3,0.0835,0,6,0.088,0,1,0.0205,0,1,0.0096,0,6,0.0508,1,15,0.8944,16,2.2937
OUT_00273,0,10,0.8238,0,2,0.0348,1,7,0.1251,0,2,0.0185,0,0,0.0001,0,7,0.0696,2,15,1.5132,17,2.5851
OUT_00274,1,12,0.7316,0,2,0.015,0,7,0.0177,0,3,0.1101,0,1,0.0203,0,2,0.0141,2,35,2.8211,13,3.7297
OUT_00275,1,14,1.0017,0,5,0.1306,2,13,0.1704,2,4,0.873,0,1,0.0039,0,9,0.0578,3,26,2.0105,14,4.248
OUT_00276,0,13,1.2886,2,6,0.4644,1,11,0.6461,0,3,0.0159,0,0,0.0002,0,6,0.0482,3,21,2.3124,10,4.7758
OUT_00277,1,19,1.4203,0,1,0.0042,2,15,0.5544,0,1,0.0437,0,3,0.0164,1,7,0.0701,3,24,2.2164,21,4.3256
OUT_00278,0,13,0.7969,0,0,0.003,2,11,0.248,0,1,0.0071,0,0,0.0023,0,2,0.0025,0,20,1.3588,13,2.4186
OUT_00279,4,16,1.8089,0,1,0.0132,0,8,0.0145,0,1,0.1336,0,1,0.0146,0,6,0.0532,2,16,2.1931,17,4.2311
OUT_00280,2,15,1.5133,0,3,0.0545,0,7,0.0491,1,5,0.3818,0,1,0.0051,0,1,0.0006,0,23,1.1527,20,3.1572
OUT_00281,2,16,1.2703,0,3,0.1499,2,5,0.575,1,3,0.3589,0,1,0.0324,0,4,0.0082,3,21,2.5183,17,4.913
OUT_00282,1,9,1.2526,0,9,0.1704,0,5,0.0124,0,5,0.0971,1,3,0.1698,1,5,0.1813,2,22,2.6684,19,4.552
OUT_00283,0,7,0.275,1,2,0.7674,0,6,0.0612,0,2,0.0106,0,3,0.0218,1,5,0.1303,4,24,2.0887,12,3.355
OUT_00284,0,11,0.5498,0,3,0.1766,2,6,0.1882,1,4,0.2499,0,0,0.0003,0,4,0.0062,2,31,2.7359,17,3.907
OUT_00285,0,11,0.6761,0,4,0.1216,3,9,0.3514,0,5,0.0973,0,3,0.0794,0,5,0.0535,5,25,2.7031,11,4.0825
OUT_00286,2,14,1.7046,1,4,0.1797,2,12,0.1794,0,4,0.1321,0,0,0.0006,1,9,0.1553,4,27,2.6811,10,5.0327
OUT_00287,1,13,1.2891,0,2,0.0677,1,6,0.338,0,3,0.0271,0,1,0.0048,2,7,0.2355,4,17,2.148,18,4.1103
OUT_00288,2,8,1.1767,0,3,0.0883,0,7,0.0114,0,3,0.0444,0,1,0.0806,0,3,0.0029,0,12,0.6427,13,2.0468
OUT_00289,2,14,1.6115,1,4,0.4262,2,16,0.2051,0,5,0.16,0,0,0.0006,0,4,0.0108,0,19,1.2118,13,3.626
OUT_00290,0,8,0.3265,0,2,0.0195,0,10,0.0773,0,2,0.1093,0,1,0.0055,1,3,0.2407,1,18,1.8107,10,2.5895
OUT_00291,2,15,1.2162,1,2,0.57,1,7,0.3321,1,5,0.4077,0,0,0.0004,1,4,0.0775,4,22,1.8849,10,4.4889
OUT_00292,0,6,0.2689,0,0,0.0032,2,7,0.2809,0,4,0.0429,0,1,0.0055,2,7,0.1732,4,30,2.8169,15,3.5915
OUT_00293,1,11,0.9145,0,2,0.0537,0,11,0.0896,0,2,0.1031,0,0,0.0007,0,3,0.0035,1,21,1.5899,19,2.755
OUT_00294,2,13,1.1662,1,4,0.1966,0,10,0.0529,1,2,0.2647,0,0,0.0,1,7,0.2135,2,21,2.1474,13,4.0414
OUT_00295,2,14,1.7785,0,5,0.0402,0,5,0.0202,0,5,0.1438,0,1,0.0066,1,2,0.0844,3,28,3.0982,16,5.1719
OUT_00296,1,11,0.9984,1,1,0.2318,0,6,0.0224,0,3,0.0744,0,0,0.0017,1,5,0.2465,0,19,1.1693,10,2.7444
OUT_00297,5,13,2.8332,0,2,0.0835,0,8,0.0739,1,4,0.3656,0,0,0.0001,1,6,0.2459,1,19,1.7504,16,5.3526
OUT_00298,2,15,1.5397,0,1,0.0362,1,6,0.1718,1,2,0.3892,0,0,0.0008,2,8,0.3574,1,22,1.5026,14,3.9977
OUT_00299,0,4,0.2505,1,2,0.4153,0,5,0.044,0,1,0.0347,0,2,0.0122,0,7,0.0374,3,26,2.3859,10,3.1802
OUT_00300,1,14,1.0971,1,1,0.6775,2,9,0.3121,0,5,0.1523,0,1,0.0203,0,4,0.0042,2,19,2.278,10,4.5414
OUT_00301,2,18,1.5147,1,1,0.2525,1,11,0.3098,1,1,0.1543,0,0,0.0004,1,4,0.1486,5,25,2.5933,14,4.9736
OUT_00302,0,19,1.09,0,0,0.0018,3,16,0.5039,0,1,0.0124,0,2,0.0258,1,6,0.3406,0,23,1.3821,25,3.3565
OUT_00303,2,9,1.3328,1,10,0.4806,0,9,0.051,0,5,0.1022,0,0,0.0022,1,6,0.1257,3,24,2.2031,19,4.2975
OUT_00304,1,18,1.3827,0,2,0.0131,1,10,0.149,1,2,0.1932,1,1,0.2211,1,9,0.1396,3,25,3.1513,19,5.2501
OUT_00305,0,7,0.6112,0,0,0.0088,1,12,0.1126,0,2,0.1334,1,1,0.168,1,8,0.1194,3,34,3.2724,15,4.4259
OUT_00306,1,9,0.9233,1,4,0.3135,1,4,0.0715,0,4,0.051,0,1,0.0044,2,4,0.794,4,16,2.2344,10,4.3919
OUT_00307,4,13,1.7736,2,4,1.0268,1,11,0.1051,0,4,0.0871,0,1,0.0046,2,6,0.204,0,21,1.8409,19,5.042
OUT_00308,0,15,0.7772,0,2,0.1296,2,12,0.3371,0,1,0.0155,0,1,0.013,2,6,0.3773,3,23,2.2093,13,3.859
OUT_00309,0,8,0.7415,0,3,0.0649,0,9,0.023,0,1,0.0184,1,2,0.2502,2,2,0.3068,3,19,2.181,22,3.5857
OUT_00310,0,9,0.7371,0,7,0.2642,2,7,0.2197,1,4,0.274,0,1,0.1189,0,5,0.0212,4,27,3.2882,15,4.9232
OUT_00311,4,22,2.7692,0,3,0.0467,1,11,0.1481,1,6,0.3783,0,0,0.0001,0,6,0.0739,4,17,2.4643,15,5.8805
OUT_00312,1,12,1.4804,1,3,0.481,2,10,0.43,0,2,0.0331,0,1,0.0367,0,4,0.0312,1,22,1.5474,17,4.0398
OUT_00313,0,10,0.5139,1,5,0.3831,0,6,0.0106,0,1,0.0115,0,1,0.0611,1,4,0.1204,2,27,2.1003,20,3.2009
OUT_00314,2,15,1.397,0,2,0.1017,2,12,0.2549,1,4,0.3489,1,1,0.3083,0,4,0.0072,0,24,1.413,12,3.8311
OUT_00315,3,15,1.9586,1,5,0.6225,1,7,0.0595,0,2,0.0466,0,0,0.0001,1,5,0.2021,3,16,1.8036,16,4.6929
OUT_00316,2,11,0.8238,0,4,0.0414,1,8,0.3003,0,0,0.0012,0,1,0.0753,0,9,0.0202,1,25,2.2104,7,3.4726
OUT_00317,1,9,0.7534,0,1,0.0412,0,9,0.0404,0,2,0.0628,0,0,0.0007,1,6,0.0858,3,31,3.1483,14,4.1325
OUT_00318,0,10,0.7613,0,7,0.0946,2,9,0.3819,2,5,0.739,0,2,0.024,0,5,0.0677,3,25,2.6502,13,4.7188
OUT_00319,1,11,0.8536,0,2,0.0813,1,8,0.2301,1,2,0.2598,0,0,0.0016,3,7,0.4735,1,27,2.4169,12,4.3168
OUT_00320,0,12,0.7995,0,2,0.0221,1,6,0.072,0,1,0.0128,0,0,0.0005,0,2,0.0013,3,27,3.2578,8,4.1661
OUT_00321,2,16,1.7913,0,0,0.0029,3,15,0.3356,0,1,0.0084,0,2,0.0142,2,6,0.1411,3,20,2.1288,24,4.4222
OUT_00322,0,11,0.8727,1,4,0.5435,0,5,0.036,0,3,0.0278,0,2,0.0179,0,6,0.0136,3,22,3.2407,9,4.7521
OUT_00323,3,20,2.1382,0,2,0.1264,1,6,0.0768,0,2,0.0293,0,0,0.0028,0,6,0.0195,1,18,1.6128,18,4.0058
OUT_00324,1,14,1.5744,0,2,0.026,1,6,0.0958,0,1,0.0126,0,1,0.009,1,9,0.1689,4,20,2.7441,14,4.6309
OUT_00325,3,10,1.3438,1,4,0.3201,1,4,0.1159,0,1,0.0472,0,1,0.042,1,5,0.245,1,12,1.4007,10,3.5146
OUT_00326,1,9,0.7482,0,2,0.1036,0,7,0.0828,0,2,0.041,0,0,0.0003,0,4,0.0114,3,31,3.7207,16,4.708
OUT_00327,2,18,1.3307,0,2,0.1436,1,7,0.1768,0,2,0.0821,0,0,0.0011,0,3,0.0237,1,14,1.8503,12,3.6083
OUT_00328,0,16,0.9736,1,2,0.6439,1,9,0.121,0,5,0.1869,0,1,0.0077,0,5,0.0085,1,22,2.1733,13,4.1149
OUT_00329,0,10,1.0847,0,0,0.0013,1,11,0.2372,0,0,0.0021,1,1,0.3603,1,5,0.639,2,20,2.1177,14,4.4423
OUT_00330,0,13,0.6299,0,0,0.0039,1,13,0.1249,0,2,0.0534,0,1,0.0653,1,10,0.3626,7,28,3.5961,14,4.836
OUT_00331,1,4,0.7627,1,1,0.4881,0,6,0.0525,0,3,0.026,1,2,0.1497,0,4,0.0147,2,28,1.9639,15,3.4576
OUT_00332,1,15,0.9939,0,1,0.007,1,10,0.1124,0,1,0.0083,0,1,0.0573,0,4,0.0045,1,20,1.3665,14,2.5499
OUT_00333,2,12,1.2704,0,4,0.0998,0,7,0.0264,0,0,0.0041,0,1,0.0035,0,7,0.048,2,18,1.7137,17,3.1659
OUT_00334,1,10,1.1292,0,5,0.1616,1,7,0.2008,0,3,0.0779,0,0,0.0,0,7,0.0824,2,21,2.2717,10,3.9236
OUT_00335,0,13,0.9602,0,1,0.0193,3,10,0.7326,0,3,0.064,0,1,0.0232,0,6,0.0435,0,24,1.6859,20,3.5288
OUT_00336,0,12,0.752,0,6,0.1023,0,4,0.0146,0,4,0.1602,0,0,0.0,1,3,0.1806,2,25,2.0338,13,3.2435
OUT_00337,0,11,0.6714,0,6,0.2874,1,5,0.1878,0,8,0.1247,0,0,0.0001,0,5,0.0043,3,20,1.6589,15,2.9346
OUT_00338,0,5,0.2287,0,2,0.1389,1,11,0.1565,1,5,0.3888,0,2,0.0363,0,6,0.0086,4,24,2.7618,21,3.7196
OUT_00339,0,10,0.7308,0,6,0.193,2,13,0.4142,0,2,0.0293,1,2,0.1597,0,4,0.0529,0,20,1.1187,12,2.6986
OUT_00340,2,11,1.4405,0,1,0.0083,0,9,0.0273,0,1,0.0077,0,1,0.0414,1,6,0.1157,1,22,1.8373,21,3.4783
OUT_00341,0,9,0.5154,0,1,0.0089,0,12,0.0393,1,4,0.3659,0,2,0.0589,0,5,0.0489,3,24,2.4176,17,3.455
OUT_00342,0,6,0.2845,1,3,0.3012,3,9,0.8673,1,1,0.373,0,1,0.0045,1,6,0.1437,3,21,2.2593,17,4.2335
OUT_00343,0,9,0.3862,0,3,0.0224,0,9,0.0319,0,3,0.0259,0,1,0.0086,0,5,0.0387,4,29,2.689,18,3.2027
OUT_00344,0,8,0.3719,1,2,0.4405,1,5,0.1301,0,2,0.0085,0,3,0.0217,1,4,0.2973,5,25,3.0324,8,4.3024
OUT_00345,1,8,0.6704,0,2,0.0421,1,5,0.1339,1,1,0.2344,1,3,0.1699,0,4,0.0131,3,17,2.2214,21,3.4852
OUT_00346,0,8,0.7411,0,1,0.103,0,11,0.0696,0,3,0.029,0,0,0.0,1,6,0.1288,2,14,1.3888,17,2.4603
OUT_00347,1,16,0.909,0,1,0.0068,0,6,0.0435,1,3,0.1931,0,0,0.0001,1,7,0.228,1,31,2.4025,12,3.783
OUT_00348,1,10,0.9978,0,3,0.0216,2,5,0.1763,0,1,0.0059,0,0,0.0,1,1,0.2678,2,18,1.6147,12,3.0841
OUT_00349,0,9,0.4272,0,0,0.0008,0,9,0.0523,0,3,0.0353,0,1,0.0135,0,2,0.0063,2,23,1.528,10,2.0635
OUT_00350,2,12,1.2297,0,5,0.1574,0,4,0.024,0,4,0.0294,0,0,0.0001,0,3,0.014,0,22,1.0618,12,2.5165
OUT_00351,1,18,1.4471,0,1,0.004,2,15,0.3521,0,2,0.074,0,2,0.0193,0,8,0.0455,3,25,2.3994,23,4.3414
OUT_00352,2,14,1.3891,0,0,0.0033,1,14,0.2387,0,1,0.0289,0,2,0.0127,0,6,0.0142,2,23,1.9133,16,3.6003
OUT_00353,5,13,2.4119,0,3,0.0523,0,9,0.0591,1,4,0.9603,0,0,0.0,1,6,0.3092,1,19,1.7219,21,5.5148
OUT_00354,1,6,0.59,0,1,0.1105,1,6,0.2241,0,2,0.0447,0,1,0.0309,0,2,0.0109,1,24,2.1279,20,3.1389
OUT_00355,0,12,1.165,2,4,0.4253,1,10,0.6034,0,5,0.1041,0,1,0.0066,2,6,0.1602,3,19,2.4543,19,4.9188
OUT_00356,3,15,2.1377,0,1,0.0082,0,6,0.0067,1,2,0.4052,0,0,0.0,0,11,0.051,6,22,3.3663,12,5.9751
OUT_00357,3,11,1.6522,0,3,0.0487,2,7,0.1168,0,1,0.0129,0,2,0.0134,0,5,0.0252,1,15,1.0341,21,2.9033
OUT_00358,1,9,1.035,0,7,0.188,1,8,0.1971,0,5,0.1052,1,1,0.3014,0,3,0.0075,4,26,2.7956,17,4.6298
OUT_00359,1,12,1.4516,0,4,0.1057,1,9,0.3001,0,3,0.0857,0,0,0.0,1,5,0.2579,1,25,1.9192,17,4.1202
OUT_00360,1,6,0.7617,1,4,0.343,0,12,0.0526,0,4,0.034,0,0,0.0003,0,8,0.0199,7,32,4.3023,21,5.5138
