Outlet_ID,coord_status,outlet_size,size_score,outlet_type,cooler_count,is_grocery,is_hotel,is_pharmacy,is_kiosk,is_eatery,is_bakery,is_smmt,seasonality_jan2026_label,seasonality_jan2026_score,avg_jan_holidays,count_education_1km,count_education_3km,nearest_education_m,count_health_1km,count_health_3km,nearest_health_m,count_transport_1km,count_transport_3km,nearest_transport_m,count_market_1km,count_market_3km,nearest_market_m,count_tourism_1km,count_tourism_3km,nearest_tourism_m,count_food_1km,count_food_3km,nearest_food_m,count_worship_1km,count_worship_3km,nearest_worship_m,lat,lon,generated_at
OUT_00100,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,11,850.1,0,2,1189.4,2,6,912.6,0,4,1903.3,0,0,4107.0,0,6,2513.8,2,22,780.1,6.814697,79.879781,2026-05-16T15:57:02+00:00
OUT_00101,valid,Extra Large,4,Bakery,5,0,0,0,0,0,1,0,Moderate,1,2.3,2,10,479.9,0,2,2408.9,0,8,1311.4,0,2,1731.2,0,1,2569.5,1,8,862.0,3,18,226.6,7.049081,79.960829,2026-05-16T15:57:02+00:00
OUT_00102,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,7,811.4,0,3,1642.0,1,6,293.2,0,1,1789.6,0,0,4261.8,0,3,1397.4,1,18,722.1,6.766593,79.82286,2026-05-16T15:57:02+00:00
OUT_00103,valid,Large,3,Bakery,5,0,0,0,0,0,1,0,Moderate,1,2.3,1,18,224.9,0,2,1674.1,1,7,307.4,0,3,1907.7,0,0,3650.2,1,9,747.5,2,30,741.2,7.006708,79.925473,2026-05-16T15:57:02+00:00
OUT_00104,valid,Large,3,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,3,8,162.3,0,1,2162.9,1,10,856.6,2,4,505.1,0,0,4895.3,0,11,1817.7,2,29,552.1,6.713183,79.912939,2026-05-16T15:57:02+00:00
OUT_00105,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,20,427.1,0,1,2414.9,1,9,679.3,0,3,2112.5,0,0,3983.7,1,7,850.2,4,25,295.9,6.997065,79.914267,2026-05-16T15:57:02+00:00
OUT_00106,valid,Large,3,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,3,10,250.2,0,3,1601.0,1,7,789.9,0,1,2302.2,0,2,2188.0,0,6,1651.8,1,15,449.5,6.731756,79.811047,2026-05-16T15:57:02+00:00
OUT_00107,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,3,10,175.9,0,2,2326.2,0,10,1664.1,0,2,1944.7,0,1,2284.5,1,7,796.1,2,21,288.9,7.045857,79.960304,2026-05-16T15:57:02+00:00
OUT_00108,valid,Extra Large,4,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,1,10,621.7,0,3,1054.7,2,9,760.9,2,6,556.1,0,1,2201.0,1,3,137.3,3,27,725.1,7.084494,80.08343,2026-05-16T15:57:02+00:00
OUT_00109,valid,Small,1,Grocery,0,1,0,0,0,0,0,0,Moderate,1,2.3,2,9,686.9,0,10,1292.0,0,5,1753.3,1,6,833.3,0,1,1176.1,1,4,553.4,4,26,551.8,6.76458,80.086215,2026-05-16T15:57:02+00:00
OUT_00110,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,10,527.4,0,2,1191.3,1,8,977.8,0,3,1599.6,0,1,2320.6,0,5,1533.5,4,22,254.7,6.879081,79.834067,2026-05-16T15:57:02+00:00
OUT_00111,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,17,387.3,0,2,1024.9,2,9,435.4,0,1,2686.0,0,1,2841.0,3,6,392.0,2,30,457.5,6.960082,80.055654,2026-05-16T15:57:02+00:00
OUT_00112,valid,Extra Large,4,Pharmacy,3,0,0,1,0,0,0,0,Moderate,1,2.3,3,13,513.1,0,1,2640.8,1,3,442.9,0,0,3726.5,0,1,2637.5,1,9,990.7,3,19,406.4,7.095909,79.976987,2026-05-16T15:57:02+00:00
OUT_00113,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,10,150.2,1,5,296.7,3,12,682.1,0,0,3463.0,0,2,1830.1,1,6,254.1,1,22,662.1,7.019681,80.041513,2026-05-16T15:57:02+00:00
OUT_00114,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,2,18,851.8,0,0,3037.0,2,13,929.8,1,2,768.4,0,1,1659.6,1,8,985.0,4,26,327.9,7.004044,79.990993,2026-05-16T15:57:02+00:00
OUT_00115,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,1,17,921.0,0,2,1076.3,0,9,1750.6,0,4,1236.4,1,3,568.0,0,2,1293.5,3,26,753.4,6.973723,79.935273,2026-05-16T15:57:02+00:00
OUT_00116,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,0,11,1152.9,0,6,1239.4,1,9,778.8,0,3,2293.6,0,2,1667.5,1,4,683.1,3,21,566.6,7.048821,80.038942,2026-05-16T15:57:02+00:00
OUT_00117,valid,Large,3,Grocery,3,1,0,0,0,0,0,0,Moderate,1,2.3,2,7,765.2,0,1,2021.9,0,2,2172.7,1,3,905.0,0,0,4412.1,0,5,1924.1,0,20,1093.1,6.829122,79.937741,2026-05-16T15:57:02+00:00
OUT_00118,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,10,491.4,0,2,1901.4,0,7,1238.2,2,3,447.5,0,0,3072.5,2,6,269.0,7,24,175.1,6.804565,79.973895,2026-05-16T15:57:02+00:00
OUT_00119,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,3,22,227.6,0,1,1798.6,2,7,213.7,0,3,1368.6,0,0,3160.8,1,6,968.6,2,27,598.7,6.992383,79.92009,2026-05-16T15:57:02+00:00
OUT_00120,valid,Large,3,Bakery,4,0,0,0,0,0,1,0,Moderate,1,2.3,0,14,1081.2,0,3,1985.1,2,12,129.7,0,2,1779.1,0,0,4974.4,2,4,108.4,2,23,460.9,7.033779,79.851696,2026-05-16T15:57:02+00:00
OUT_00121,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,9,581.5,1,2,995.9,4,10,397.0,0,3,2419.7,0,1,2749.0,3,11,178.3,5,32,354.7,6.839295,79.853103,2026-05-16T15:57:02+00:00
OUT_00122,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,8,1234.0,0,1,2526.4,0,11,1054.1,0,2,2256.0,0,1,2710.4,1,6,819.2,2,22,86.6,6.877996,80.068265,2026-05-16T15:57:02+00:00
OUT_00123,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,13,659.0,0,2,1366.8,1,8,135.4,2,4,766.8,0,1,2919.9,1,7,154.8,2,26,952.6,6.719656,80.039823,2026-05-16T15:57:02+00:00
OUT_00124,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,0,7,1462.4,0,2,1270.5,1,5,544.3,0,2,1055.8,0,2,1949.4,1,4,499.5,1,22,263.3,6.778489,79.913186,2026-05-16T15:57:02+00:00
OUT_00125,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,3,13,550.5,0,2,2277.7,0,11,1005.9,0,1,2110.3,0,0,3455.6,2,10,597.2,1,25,936.7,6.998639,80.095877,2026-05-16T15:57:02+00:00
OUT_00126,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,8,532.6,1,3,547.9,1,9,404.3,0,2,2106.5,0,2,1408.9,4,9,601.6,2,17,276.0,7.079978,79.95938,2026-05-16T15:57:02+00:00
OUT_00127,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,2,8,628.0,1,4,922.4,1,5,961.4,0,3,1789.1,0,0,6517.2,1,8,434.7,3,26,628.1,6.826218,80.014005,2026-05-16T15:57:02+00:00
OUT_00128,valid,Large,3,SMMT,4,0,0,0,0,0,0,1,Moderate,1,2.3,0,11,1115.7,0,1,2990.1,1,5,738.4,0,3,2016.1,0,0,3163.7,0,6,1464.7,2,19,417.0,6.715236,80.060164,2026-05-16T15:57:02+00:00
OUT_00129,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,15,679.0,0,1,1786.2,2,13,488.2,0,0,3435.0,0,0,3055.0,0,7,1156.7,3,26,677.9,7.068703,79.854685,2026-05-16T15:57:02+00:00
OUT_00130,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,1,11,818.5,0,5,2282.3,0,7,1162.8,0,4,1643.8,0,1,2727.1,2,7,529.5,5,29,390.6,6.967668,79.869965,2026-05-16T15:57:02+00:00
OUT_00131,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,2,15,336.9,0,4,2161.3,1,9,990.1,0,2,2626.2,2,3,668.8,2,12,856.8,2,21,83.7,7.094586,79.949533,2026-05-16T15:57:02+00:00
OUT_00132,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,18,1425.2,1,2,649.2,3,7,257.6,0,3,1901.4,0,1,2800.0,1,5,450.9,0,22,1023.2,6.978871,79.975961,2026-05-16T15:57:02+00:00
OUT_00133,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,2,14,332.1,0,0,4300.1,4,13,24.1,0,0,3447.6,1,2,610.6,0,4,1001.5,3,18,615.7,7.022959,79.971233,2026-05-16T15:57:02+00:00
OUT_00134,valid,Extra Large,4,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,11,1394.3,0,4,1207.0,4,10,179.6,0,2,2444.0,0,1,2804.5,0,3,1593.8,8,30,436.7,6.818613,79.830535,2026-05-16T15:57:02+00:00
OUT_00135,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,12,1112.0,1,3,982.0,1,6,795.5,1,3,365.3,0,1,1640.7,0,3,1544.0,0,19,1066.7,6.793284,79.885529,2026-05-16T15:57:02+00:00
OUT_00136,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,19,440.6,0,1,2014.0,3,9,260.5,1,4,773.4,0,2,2176.5,0,2,2458.8,3,20,559.5,6.962256,79.923119,2026-05-16T15:57:02+00:00
OUT_00137,valid,Large,3,Kiosk,5,0,0,0,1,0,0,0,Moderate,1,2.3,1,14,719.5,1,5,463.8,1,4,446.1,0,1,1059.5,0,1,1415.0,0,4,1964.6,4,22,551.2,7.158698,79.80159,2026-05-16T15:57:02+00:00
OUT_00138,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,0,11,1322.3,0,0,3449.7,0,9,1291.5,0,1,1013.6,0,1,1448.3,0,5,1249.6,4,27,595.3,7.110431,80.015537,2026-05-16T15:57:02+00:00
OUT_00139,valid,Medium,2,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,3,16,464.8,0,2,2868.2,2,14,611.6,0,0,3339.7,0,0,3524.7,1,6,356.1,1,20,996.5,7.084746,79.856113,2026-05-16T15:57:02+00:00
OUT_00140,valid,Medium,2,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,0,8,1250.5,2,3,962.3,3,8,449.8,0,2,1211.6,0,1,2476.6,1,11,937.2,3,21,600.2,7.068124,79.958952,2026-05-16T15:57:02+00:00
OUT_00141,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,1,21,954.5,1,1,919.1,0,8,1500.2,1,4,958.0,0,0,6363.6,1,8,695.2,0,20,1155.9,6.990619,79.846309,2026-05-16T15:57:02+00:00
OUT_00142,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,1,10,506.7,1,2,312.8,1,9,727.8,0,3,1768.6,0,1,1136.0,0,8,1208.1,4,30,53.6,6.868302,79.840324,2026-05-16T15:57:02+00:00
OUT_00143,valid,,0,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,1,16,510.8,0,2,2211.6,1,8,518.7,0,1,1425.0,0,0,4314.6,1,8,473.8,3,26,195.7,7.042286,79.82636,2026-05-16T15:57:02+00:00
OUT_00144,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,14,797.1,1,1,648.5,0,8,1112.5,0,3,1253.1,0,2,1666.5,0,6,1661.3,5,26,356.8,6.997819,79.941473,2026-05-16T15:57:02+00:00
OUT_00145,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,7,619.8,0,1,2908.3,2,8,190.7,0,3,1738.9,0,1,1456.6,1,7,812.6,4,27,724.5,7.125364,80.023792,2026-05-16T15:57:02+00:00
OUT_00146,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,6,871.8,0,2,2526.5,3,6,330.2,0,1,1200.9,0,0,3008.6,0,3,1808.9,7,32,356.7,6.802501,79.913769,2026-05-16T15:57:02+00:00
OUT_00147,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,3,14,155.5,0,2,2114.0,0,7,1326.3,0,1,1705.5,0,0,4995.3,0,3,1299.0,3,27,880.8,7.120914,79.841932,2026-05-16T15:57:02+00:00
OUT_00148,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,1,15,338.9,1,3,935.0,1,8,978.1,0,1,1516.8,0,0,5727.0,0,3,2288.0,2,19,871.8,7.112566,79.855921,2026-05-16T15:57:02+00:00
OUT_00149,valid,Medium,2,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,1,9,721.0,0,1,2897.4,1,8,963.7,0,3,2814.2,0,1,2136.9,0,6,1155.4,4,22,391.6,6.879415,80.06316,2026-05-16T15:57:02+00:00
OUT_00150,valid,Medium,2,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,1,8,522.2,0,9,1683.9,1,9,788.9,1,6,619.2,0,1,1247.3,1,5,755.8,2,24,946.8,7.056891,80.0699,2026-05-16T15:57:02+00:00
OUT_00151,valid,Small,1,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,4,20,815.6,0,1,2455.6,1,8,905.0,0,4,1712.1,0,0,4137.6,1,7,459.0,2,25,510.7,6.988743,79.906609,2026-05-16T15:57:02+00:00
OUT_00152,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,18,410.8,0,2,1414.4,0,10,1315.2,0,4,1688.9,0,2,1182.9,0,2,1583.5,6,22,158.5,6.971425,79.929458,2026-05-16T15:57:02+00:00
OUT_00153,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,5,1511.2,2,5,75.4,2,9,826.5,0,3,1239.2,1,3,580.8,1,4,766.3,0,27,1101.6,6.769636,80.038208,2026-05-16T15:57:02+00:00
OUT_00154,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,2,20,425.9,0,2,1362.7,2,9,930.2,0,1,2805.5,0,0,3638.6,0,6,1333.7,1,20,910.2,7.094299,79.845502,2026-05-16T15:57:02+00:00
OUT_00155,valid,Medium,2,SMMT,1,0,0,0,0,0,0,1,Moderate,1,2.3,3,13,283.7,0,3,1363.1,0,6,1215.9,2,4,512.6,0,0,3233.2,0,6,2133.5,4,22,350.8,6.771564,79.861363,2026-05-16T15:57:02+00:00
OUT_00156,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,1,13,572.6,0,2,1153.4,0,13,1763.7,0,1,2264.4,0,1,1946.5,1,10,154.9,4,27,108.2,6.871041,80.046377,2026-05-16T15:57:02+00:00
OUT_00157,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,1,11,459.7,0,2,1164.5,1,11,505.2,0,3,1375.8,0,1,1360.5,1,6,509.0,1,22,535.1,6.898644,80.039189,2026-05-16T15:57:02+00:00
OUT_00158,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,1,13,821.4,0,2,2821.0,1,6,567.7,1,2,836.9,0,1,2557.9,1,6,835.8,2,19,519.8,7.060018,79.992344,2026-05-16T15:57:02+00:00
OUT_00159,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,12,590.5,0,3,1177.3,2,8,648.7,0,0,3323.4,0,1,1969.9,0,6,1440.5,4,22,281.4,6.999515,80.04804,2026-05-16T15:57:02+00:00
OUT_00160,valid,Small,1,Pharmacy,3,0,0,1,0,0,0,0,Moderate,1,2.3,4,14,239.7,0,2,2828.7,1,6,895.0,0,2,2037.4,1,1,941.7,2,8,405.5,2,24,696.3,6.900426,79.938602,2026-05-16T15:57:02+00:00
OUT_00161,valid,Medium,2,Hotel,2,0,1,0,0,0,0,0,Moderate,1,2.3,2,8,127.9,0,4,1501.7,1,6,860.6,0,2,2443.0,0,0,4357.4,0,3,1663.1,0,21,1310.8,6.769558,79.830238,2026-05-16T15:57:02+00:00
OUT_00162,valid,Small,1,Kiosk,1,0,0,0,1,0,0,0,Moderate,1,2.3,4,10,350.0,0,6,1140.1,0,4,1804.5,2,6,809.2,0,2,1546.1,0,5,1350.9,3,24,682.0,6.751106,80.075625,2026-05-16T15:57:02+00:00
OUT_00163,valid,Large,3,SMMT,5,0,0,0,0,0,0,1,Moderate,1,2.3,0,5,2029.5,1,5,991.1,2,8,551.6,0,1,2729.8,1,2,252.0,0,4,1258.6,2,18,950.2,6.77627,79.972887,2026-05-16T15:57:02+00:00
OUT_00164,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,1,7,371.0,1,4,180.1,0,7,1980.2,0,4,1420.8,1,2,821.5,0,7,1135.1,2,15,235.4,7.167184,80.077671,2026-05-16T15:57:02+00:00
OUT_00165,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,3,13,263.1,0,1,1867.3,1,10,911.7,0,1,1197.3,0,0,4843.7,0,4,1478.1,2,26,511.8,7.119449,79.837399,2026-05-16T15:57:02+00:00
OUT_00166,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,3,19,504.6,0,1,1809.0,1,6,152.1,0,2,1494.4,0,0,3456.7,0,7,1140.4,3,25,698.3,6.995638,79.919701,2026-05-16T15:57:02+00:00
OUT_00167,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,1,14,622.4,0,1,2996.0,1,4,696.2,0,0,3934.1,0,0,3132.2,1,10,943.5,1,17,706.8,7.093895,79.981116,2026-05-16T15:57:02+00:00
OUT_00168,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,1,11,215.2,0,2,2484.6,0,8,1264.5,0,4,1640.0,0,0,3762.5,0,5,1579.3,1,14,359.4,7.16148,79.93971,2026-05-16T15:57:02+00:00
OUT_00169,valid,Medium,2,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,0,8,1485.1,0,0,4060.3,1,6,792.8,0,3,1491.1,0,1,2402.4,0,3,1239.6,1,22,597.8,6.716423,80.073825,2026-05-16T15:57:02+00:00
OUT_00170,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,7,1753.9,0,1,2931.0,1,7,442.3,0,4,1836.5,0,1,2720.9,1,7,687.4,3,31,808.2,6.71694,79.893442,2026-05-16T15:57:02+00:00
OUT_00171,swapped_fixed,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,0,8,1338.6,0,6,1097.3,1,8,976.5,0,1,2459.1,0,2,1921.2,0,4,1434.0,2,16,582.3,6.706547,79.999061,2026-05-16T15:57:02+00:00
OUT_00172,valid,Extra Large,4,Grocery,2,1,0,0,0,0,0,0,Moderate,1,2.3,2,17,522.7,1,1,161.6,0,7,1243.1,0,1,2096.0,0,1,2221.1,0,9,1387.8,5,29,837.9,6.978653,80.05819,2026-05-16T15:57:02+00:00
OUT_00173,valid,Extra Large,4,SMMT,2,0,0,0,0,0,0,1,Moderate,1,2.3,4,25,506.2,0,4,1947.3,2,14,722.6,1,4,916.8,0,0,3911.2,0,6,1345.0,3,21,238.2,6.997693,79.820123,2026-05-16T15:57:02+00:00
OUT_00174,valid,Small,1,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,2,12,858.2,0,3,2075.3,0,2,2514.8,0,5,1065.2,0,0,4430.3,4,7,123.2,3,27,58.3,6.80257,79.857206,2026-05-16T15:57:02+00:00
OUT_00175,valid,Small,1,Bakery,1,0,0,0,0,0,1,0,Moderate,1,2.3,1,13,868.6,0,2,1748.8,1,10,161.7,1,4,788.0,0,2,1295.9,0,6,1671.7,8,28,343.6,6.732854,80.032658,2026-05-16T15:57:02+00:00
OUT_00176,valid,Medium,2,Kiosk,2,0,0,0,1,0,0,0,Moderate,1,2.3,2,11,785.6,0,3,2326.0,2,7,478.8,0,5,1911.7,0,1,1594.9,0,2,1669.5,4,29,271.6,6.940544,79.949104,2026-05-16T15:57:02+00:00
OUT_00177,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,12,403.0,0,1,1046.7,2,10,871.5,2,3,589.5,1,3,392.0,0,5,1134.5,3,28,620.2,6.737752,80.025974,2026-05-16T15:57:02+00:00
OUT_00178,valid,Small,1,Kiosk,0,0,0,0,1,0,0,0,Moderate,1,2.3,1,9,651.0,0,3,2295.7,0,6,1758.4,0,5,1021.2,0,1,1990.7,0,5,1041.1,2,27,602.0,7.100375,80.093679,2026-05-16T15:57:02+00:00
OUT_00179,valid,Large,3,Grocery,5,1,0,0,0,0,0,0,Moderate,1,2.3,1,12,895.7,0,3,1213.3,1,6,773.5,1,6,707.0,0,0,3225.1,0,8,1297.9,2,23,891.7,6.975861,79.876167,2026-05-16T15:57:02+00:00
OUT_00180,valid,Medium,2,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,2,12,796.9,0,3,1254.6,0,14,1133.1,0,3,1194.2,0,1,1497.0,1,4,269.2,0,21,1184.9,6.869636,79.970833,2026-05-16T15:57:02+00:00
OUT_00181,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,9,1037.4,0,3,1906.9,0,6,1741.2,0,5,1296.5,0,2,1732.2,1,5,788.9,3,28,825.4,7.102657,80.096619,2026-05-16T15:57:02+00:00
OUT_00182,valid,Small,1,Kiosk,5,0,0,0,1,0,0,0,Moderate,1,2.3,1,11,488.4,0,4,1446.3,1,9,951.7,1,2,987.7,0,0,4289.8,1,7,595.5,4,21,537.3,7.034043,79.861495,2026-05-16T15:57:02+00:00
OUT_00183,valid,Small,1,Eatery,0,0,0,0,0,1,0,0,Moderate,1,2.3,0,9,1338.9,0,2,1740.5,1,7,525.0,1,4,256.8,0,1,2116.4,2,7,718.5,2,16,634.4,6.742754,79.862366,2026-05-16T15:57:02+00:00
OUT_00184,valid,,0,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,0,10,1035.3,1,2,781.4,3,10,402.4,1,4,395.7,0,1,2927.9,0,3,1266.2,1,23,739.7,6.910712,80.067802,2026-05-16T15:57:02+00:00
OUT_00185,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,0,10,1053.5,1,2,673.8,1,13,891.8,0,0,3047.6,0,1,1751.8,1,4,537.5,5,28,679.4,7.112554,79.908918,2026-05-16T15:57:02+00:00
OUT_00186,valid,Small,1,Pharmacy,0,0,0,1,0,0,0,0,Moderate,1,2.3,0,14,1078.3,0,4,2423.7,0,11,1601.5,0,2,1646.8,0,3,1025.7,1,9,990.7,1,26,391.0,7.086917,79.908827,2026-05-16T15:57:02+00:00
OUT_00187,valid,Small,1,Pharmacy,1,0,0,1,0,0,0,0,Moderate,1,2.3,2,18,540.8,0,1,1448.3,1,8,424.0,0,4,2358.3,0,1,2313.5,0,7,1295.9,1,21,859.4,7.089879,79.834271,2026-05-16T15:57:02+00:00
OUT_00188,valid,Small,1,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,1,13,778.8,0,3,2133.9,2,8,560.4,0,4,1431.5,0,1,1635.9,0,3,1238.3,6,34,545.0,6.942389,79.953737,2026-05-16T15:57:02+00:00
OUT_00189,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,0,14,1624.7,1,4,714.1,2,13,472.4,0,2,2162.4,0,0,3228.1,1,9,875.9,5,35,712.6,6.828944,79.841807,2026-05-16T15:57:02+00:00
OUT_00190,valid,Small,1,Hotel,0,0,1,0,0,0,0,0,Moderate,1,2.3,2,12,406.3,1,4,646.4,1,6,273.3,1,4,976.0,0,1,1154.2,0,3,1122.1,1,17,140.7,6.78584,79.881692,2026-05-16T15:57:02+00:00
OUT_00191,valid,Large,3,Hotel,5,0,1,0,0,0,0,0,Moderate,1,2.3,1,16,940.0,0,2,1892.5,2,6,508.8,0,1,1198.1,0,3,1108.0,1,12,765.3,0,21,1003.7,7.107527,79.949427,2026-05-16T15:57:02+00:00
OUT_00192,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,3,17,716.5,2,2,644.8,0,8,1197.1,1,1,925.7,0,0,5204.5,0,3,2819.3,2,18,794.3,7.114871,79.861926,2026-05-16T15:57:02+00:00
OUT_00193,valid,Small,1,SMMT,0,0,0,0,0,0,0,1,Moderate,1,2.3,0,13,1276.6,0,2,1017.1,0,9,1023.6,1,2,867.0,0,2,1021.4,0,8,1017.6,6,28,98.4,7.136945,79.979224,2026-05-16T15:57:02+00:00
OUT_00194,valid,Medium,2,Eatery,1,0,0,0,0,1,0,0,Moderate,1,2.3,3,15,516.7,0,0,3195.8,1,10,735.7,0,0,3212.1,0,0,4392.7,1,3,938.5,1,16,704.4,7.157206,79.925631,2026-05-16T15:57:02+00:00
OUT_00195,valid,Medium,2,Eatery,2,0,0,0,0,1,0,0,Moderate,1,2.3,1,9,746.7,0,4,2136.0,3,10,857.6,0,2,1222.4,0,1,2820.6,0,2,2770.9,2,20,839.8,6.783142,80.02141,2026-05-16T15:57:02+00:00
OUT_00196,valid,Small,1,Hotel,1,0,1,0,0,0,0,0,Moderate,1,2.3,1,11,794.5,1,3,646.0,1,8,312.2,1,3,761.0,0,0,5970.5,0,6,1434.9,1,27,982.0,6.894648,79.886608,2026-05-16T15:57:02+00:00
OUT_00197,valid,Medium,2,Bakery,2,0,0,0,0,0,1,0,Moderate,1,2.3,1,12,890.7,0,2,2101.1,1,9,185.0,0,1,2625.2,0,0,4079.0,0,6,1191.4,2,18,758.5,7.174653,79.918995,2026-05-16T15:57:02+00:00
OUT_00198,valid,Small,1,Bakery,0,0,0,0,0,0,1,0,Moderate,1,2.3,2,6,793.1,0,1,2488.5,0,9,1460.3,0,3,1775.5,0,2,1433.6,1,9,252.1,4,25,448.9,6.715592,79.878679,2026-05-16T15:57:02+00:00
OUT_00199,valid,Large,3,Pharmacy,2,0,0,1,0,0,0,0,Moderate,1,2.3,2,12,737.0,0,1,2607.2,1,9,664.0,0,2,1413.0,0,2,2269.1,0,3,1002.3,2,18,564.8,7.177618,79.846402,2026-05-16T15:57:02+00:00
OUT_00200,valid,Medium,2,Grocery,1,1,0,0,0,0,0,0,Moderate,1,2.3,2,8,773.3,0,1,1359.4,2,13,86.1,1,3,131.9,1,3,688.2,1,1,590.1,2,27,540.2,6.737569,80.018457,2026-05-16T15:57:02+00:00
