Outlet_ID,n_months,mean_monthly_vol,std_monthly_vol,max_monthly_vol,p90_monthly_vol,p75_monthly_vol,jan_avg_vol,n_jan_months,recent_3m_avg,trend_slope,has_dec2025,n_skus,primary_distributor
OUT_18776,19,47.044,31.0965,118.9369,82.2295,64.7113,47.2908,2,55.893,1.385566,0,10,DIST_S_02
OUT_03988,30,502.7787,184.1618,896.87,707.2761,635.2323,495.7607,3,568.937,2.864049,1,10,DIST_W_01
OUT_00289,31,523.0087,156.456,802.52,770.2216,623.4607,537.9672,3,657.2115,1.681306,1,10,DIST_W_02
OUT_18128,33,1428.4714,402.1775,2088.1062,2012.9879,1848.2724,1947.1057,2,1475.7164,0.013898,1,10,DIST_S_02
OUT_07997,25,149.5518,101.4399,400.8028,304.379,196.6972,113.8113,2,199.5224,0.531528,1,10,DIST_W_01
OUT_06116,16,53.5079,34.5278,124.9238,98.2568,79.9979,26.1026,2,53.5079,1.134123,0,10,DIST_W_01
OUT_08614,31,1377.0195,325.4435,2029.1968,1923.0792,1415.9807,1287.3038,3,1560.319,3.455386,1,10,DIST_W_02
OUT_02668,31,507.3857,187.1805,859.1423,799.4386,628.427,514.7938,3,444.2607,-0.706519,1,10,DIST_W_02
OUT_06528,13,34.7053,31.9012,123.9257,72.8905,41.7321,123.9257,1,24.0594,-0.002432,0,10,DIST_W_01
OUT_12774,19,57.9481,39.3223,149.5558,110.4581,87.5439,51.0991,3,26.8074,-0.797712,1,10,DIST_C_02
OUT_14680,24,120.0033,71.973,229.6298,206.7064,192.7135,87.248,3,127.8846,-0.548226,1,10,DIST_NW_02
OUT_15638,28,147.4287,67.0593,261.3744,215.1873,208.8841,213.5699,2,194.3116,-1.040986,1,10,DIST_NW_02
OUT_00076,29,544.0971,192.0821,1006.0089,765.6609,667.8812,419.0822,3,677.6992,4.818227,1,10,DIST_W_01
OUT_15880,22,148.347,91.6087,353.8335,243.4549,212.7317,107.8235,3,130.3774,-1.798307,0,10,DIST_NW_02
OUT_09307,29,584.8217,206.6841,1028.904,893.6486,644.0959,542.4193,3,705.1057,3.095945,1,10,DIST_C_02
OUT_10418,29,166.8041,80.0642,288.041,259.1249,221.4795,115.2133,2,194.92,1.885085,1,10,DIST_C_03
OUT_15625,27,140.0227,84.6006,352.8547,255.0204,183.8148,114.2456,3,193.8307,1.783792,1,10,DIST_NW_02
OUT_09072,33,1470.6261,272.785,2021.0283,1915.9618,1764.6772,1248.5223,3,1456.3712,0.477096,1,10,DIST_C_01
OUT_08764,31,536.1777,156.8227,863.8393,706.8363,643.9413,591.5826,3,457.3463,-1.295837,0,10,DIST_W_03
OUT_00291,32,515.2135,195.7411,950.2332,740.0481,623.1912,610.6018,2,950.2332,-0.179242,1,10,DIST_W_02
OUT_11664,18,47.8581,37.5278,135.4195,104.1724,70.3879,26.2001,2,38.9789,0.035255,1,10,DIST_C_02
OUT_18646,22,145.2137,80.7477,296.1144,263.8974,191.5215,240.6272,1,225.4266,-0.117855,1,10,DIST_S_01
OUT_07259,33,531.3997,181.1099,906.333,761.4187,636.2879,602.3218,3,713.3059,1.079406,1,10,DIST_W_01
OUT_05071,35,1341.1164,335.3227,2026.1911,1942.6145,1375.8869,1303.7956,3,1539.7627,2.228731,1,10,DIST_W_01
OUT_04415,32,516.5476,170.16,877.0577,699.7369,650.2104,522.8583,3,480.3851,-2.931656,1,10,DIST_W_03
OUT_17149,31,146.1514,79.4511,301.6694,253.3953,209.2329,70.2574,2,210.6322,0.194714,1,10,DIST_S_01
OUT_03183,32,478.7427,186.415,954.2578,663.6195,588.0485,637.9537,3,368.6683,-3.775062,1,10,DIST_W_03
OUT_08930,24,38.5034,35.139,129.1535,93.2194,63.7662,81.6324,1,96.3376,-0.541438,0,10,DIST_W_02
OUT_04340,13,38.215,38.069,107.5317,96.9596,80.3549,99.8206,1,8.8361,-2.591536,1,10,DIST_W_02
OUT_02322,33,1333.4508,306.1894,2010.9643,1874.2378,1369.723,1278.7895,3,1545.9135,1.672292,1,10,DIST_W_03
OUT_18795,25,159.3653,81.3626,351.2682,283.0579,199.2719,94.7356,2,153.3624,-0.878416,1,10,DIST_S_01
OUT_05553,25,171.431,66.2779,308.9103,255.9806,222.5914,126.9729,3,212.6933,1.871802,1,10,DIST_W_03
OUT_19423,27,132.8902,79.2821,324.1385,231.6457,178.1127,221.1328,2,80.5732,-1.574028,1,10,DIST_S_02
OUT_06359,25,130.8707,60.9553,243.8805,215.6942,180.4821,210.8917,1,142.1346,-0.021371,0,10,DIST_W_02
OUT_07785,26,138.5055,97.5704,348.7094,274.1654,217.8732,112.9904,2,279.0225,-0.651602,1,10,DIST_W_02
OUT_05712,18,46.3933,34.6776,112.7963,90.9798,80.3106,38.7598,2,56.3429,0.347465,1,10,DIST_W_01
OUT_06733,36,1303.4256,289.4438,1943.452,1789.9967,1351.5083,1242.6186,3,1474.2908,1.473947,1,10,DIST_W_02
OUT_05488,31,131.2356,73.7988,264.4251,226.4577,196.1591,186.3456,3,110.7813,-0.154114,0,10,DIST_W_01
OUT_16039,23,38.1075,27.6198,113.5614,71.5008,44.1907,38.2584,2,49.2245,-0.138386,1,10,DIST_NW_02
OUT_11401,24,142.06,86.2313,363.261,241.852,216.006,152.8176,2,173.7897,0.411461,1,10,DIST_C_02
OUT_15283,31,1373.379,246.2828,2010.4008,1869.542,1363.059,1323.7089,3,1454.3407,0.174374,1,10,DIST_NW_01
OUT_18299,25,130.2785,71.3478,299.7097,229.2614,163.5506,141.1195,2,128.5314,-1.330837,1,10,DIST_S_01
OUT_10346,31,582.8835,179.121,918.7986,837.6382,656.5001,471.9672,3,721.3262,0.103186,1,10,DIST_C_01
OUT_11303,28,611.8,203.8258,970.1821,864.445,808.8572,585.0757,3,669.6934,3.850252,1,10,DIST_C_02
OUT_01640,35,1318.7399,330.4698,2074.0135,1863.4569,1362.1687,1345.5195,3,1524.2878,3.327083,1,10,DIST_W_02
OUT_11693,27,134.2218,81.2922,321.3313,235.9053,184.8326,118.3986,3,244.2208,2.661468,1,10,DIST_C_02
OUT_15756,29,547.9018,153.6412,877.5564,726.9496,621.6912,504.5198,3,588.7579,-2.066793,1,10,DIST_NW_02
OUT_00449,34,1323.3677,317.3405,2031.3513,1829.7152,1384.9869,1285.6317,3,1503.6278,3.899061,1,10,DIST_W_01
OUT_11330,31,540.6788,209.3975,965.1258,797.9333,634.9212,462.5233,2,376.602,-1.342933,0,10,DIST_C_03
OUT_16336,36,1406.5746,248.4194,2109.3672,1888.2737,1378.4379,1342.5186,3,1487.1574,0.091897,1,10,DIST_NW_02
OUT_12842,27,569.4285,139.3122,807.8068,722.0677,656.9422,586.9006,3,645.2763,0.291312,1,10,DIST_C_02
OUT_02267,30,518.4625,184.7454,1008.2015,661.5606,622.4841,605.1225,2,589.3763,2.039694,0,10,DIST_W_01
OUT_15397,33,593.2969,143.5503,995.7789,715.4309,645.4993,581.2768,3,671.9626,3.372546,1,10,DIST_NW_01
OUT_04193,34,548.2723,173.5618,934.9234,746.7527,644.9132,637.9555,3,391.0834,-3.514781,1,10,DIST_W_02
OUT_12742,34,1447.5659,312.4609,2079.0798,1948.3301,1603.7776,1349.0003,3,1368.8309,1.009363,1,10,DIST_C_02
OUT_13980,29,155.9208,65.15,261.1243,235.2776,210.2613,119.4374,2,200.5418,-1.290879,0,10,DIST_NW_02
OUT_11906,15,50.8832,34.2356,103.3984,98.56,86.0835,75.0693,2,22.8873,-1.917777,1,10,DIST_C_03
OUT_13527,34,574.3504,181.1452,929.2,839.7877,657.3547,433.1166,2,552.4575,0.241504,1,10,DIST_NW_02
OUT_12869,16,33.1557,20.6971,75.6107,67.621,38.4113,23.8234,3,58.0246,0.831437,0,10,DIST_C_02
OUT_16092,21,32.8693,28.1424,123.3398,66.74,40.0678,19.6198,1,68.8268,-4.9e-05,0,10,DIST_NW_02
OUT_07602,22,50.3364,34.9684,109.9304,92.579,87.5438,86.6092,2,22.8861,-0.599324,1,10,DIST_W_01
OUT_04442,30,529.1807,167.8962,998.8324,652.5058,634.4502,508.6596,3,338.8668,-5.875493,1,10,DIST_W_01
OUT_06901,26,144.9398,70.0169,288.6556,227.0614,203.166,208.714,2,101.4787,0.495693,0,10,DIST_W_03
OUT_07703,33,1319.2883,305.6746,1964.3959,1918.9066,1363.4074,1334.5937,3,1478.385,1.836338,1,10,DIST_W_03
OUT_06629,24,487.1527,203.8051,940.0968,702.2892,637.9334,0.0,0,590.9314,3.831515,1,10,DIST_W_03
OUT_00286,32,526.6202,166.9298,921.4606,690.578,606.5595,450.7818,2,567.2263,1.208029,1,10,DIST_W_01
OUT_00011,26,492.5007,160.5515,727.3774,678.2025,627.3801,0.0,0,442.4144,-1.170074,1,10,DIST_W_02
OUT_17119,22,189.1059,81.6348,348.729,290.8975,225.3891,297.6077,3,171.8503,-0.820482,1,10,DIST_S_02
OUT_19028,30,610.3472,205.7837,938.5139,894.8703,775.9497,851.4976,3,704.011,-1.775662,1,10,DIST_S_01
OUT_18805,33,1412.5475,359.8147,2032.2927,1908.5681,1804.5657,1830.3945,3,1432.2137,0.105853,1,10,DIST_S_02
OUT_01557,33,1314.3372,310.9645,1985.2687,1827.46,1366.4821,1278.4896,3,1614.0998,2.565119,1,10,DIST_W_03
OUT_00136,33,527.8779,228.4835,1001.6472,827.0392,677.3409,544.6374,3,621.3172,0.567805,1,10,DIST_W_03
OUT_00626,31,551.7994,167.2356,882.7345,765.0707,654.8689,517.5141,2,531.5472,-1.432181,1,10,DIST_W_01
OUT_14323,33,523.2135,188.1474,892.695,686.0518,654.0147,597.3857,3,435.7023,1.49056,1,10,DIST_NW_01
OUT_03556,34,1296.0974,312.3889,2020.2409,1750.7575,1363.3772,1295.7931,3,1453.2056,-1.239871,1,10,DIST_W_03
OUT_03909,25,132.7743,87.5294,286.7585,239.275,208.3331,47.4493,2,80.5776,1.165055,0,10,DIST_W_02
OUT_16180,34,1398.1598,228.0104,2091.5342,1800.7036,1387.7953,1284.4958,3,1486.4497,1.606963,1,10,DIST_NW_02
OUT_06252,29,518.5426,182.5567,893.8745,671.7198,623.4734,475.2685,3,588.9852,-1.896963,1,10,DIST_W_03
OUT_04422,30,561.3803,198.8699,925.5489,863.7164,661.5338,600.5527,2,692.1815,1.303257,1,10,DIST_W_02
OUT_16652,29,140.2568,84.7073,389.7051,230.0766,203.264,172.1076,2,99.8932,-2.75055,1,10,DIST_NW_02
OUT_13469,33,576.6491,175.7437,932.7955,733.8751,679.2751,392.9203,3,462.5656,0.331023,0,10,DIST_NW_01
OUT_08239,26,153.227,61.7786,254.8805,239.126,193.0248,185.7437,2,156.8786,-1.008169,0,10,DIST_W_03
OUT_09654,27,153.5446,81.9197,323.9195,259.8398,224.4274,148.9911,2,183.7058,2.512386,1,10,DIST_C_03
OUT_15728,33,1432.7304,227.2291,1966.5474,1840.6736,1406.2965,1452.1757,2,1532.2692,-0.110574,1,10,DIST_NW_02
OUT_09568,28,568.2286,175.1635,924.1822,802.6921,623.4405,547.4601,3,598.4216,3.304721,0,10,DIST_C_01
OUT_16665,25,155.7839,78.5689,350.3096,241.7391,211.0335,114.4248,2,197.7423,0.184743,1,10,DIST_NW_02
OUT_00422,17,130.7251,94.4024,327.1119,243.9463,189.8855,129.9529,1,179.4145,-4.035988,0,10,DIST_W_02
OUT_00453,25,122.3412,72.2204,296.4732,190.9199,165.6212,0.0,0,105.8657,0.281788,1,10,DIST_W_02
OUT_02437,36,1339.9001,321.586,2074.2085,1851.8971,1406.1996,1274.1777,3,1509.267,0.694462,1,10,DIST_W_02
OUT_06055,27,127.4259,73.2979,369.2329,217.8333,166.8799,46.4945,2,369.2329,2.008705,1,10,DIST_W_03
OUT_11380,17,53.8643,34.3428,134.7005,87.135,77.6978,10.4447,1,67.9163,0.480342,0,10,DIST_C_02
OUT_11575,19,49.5579,34.9611,107.4669,100.4803,82.4999,59.0697,3,69.7683,0.752985,1,10,DIST_C_02
OUT_03496,14,32.0848,17.0584,79.9465,49.1143,35.5663,33.7026,1,32.0848,0.413957,0,10,DIST_W_01
OUT_01110,30,137.6521,77.2047,322.0263,233.5934,191.2608,199.9943,2,206.2084,1.811268,1,10,DIST_W_02
OUT_15760,21,144.6126,84.7967,337.0229,240.1363,200.0608,225.6938,1,236.7424,0.72433,1,10,DIST_NW_02
OUT_03754,32,529.9374,175.7789,970.4242,653.7278,613.1405,567.262,3,680.6689,2.04172,1,10,DIST_W_01
OUT_17440,26,538.9761,222.3911,934.6843,863.802,704.2542,773.3865,3,695.6753,-0.700134,0,10,DIST_S_02
OUT_05375,32,539.7965,164.7828,954.9553,697.5552,643.3677,515.024,3,464.7362,2.715584,1,10,DIST_W_01
OUT_04399,31,511.099,179.6346,916.9313,808.6272,605.7115,544.1195,3,393.314,1.448497,0,10,DIST_W_02
OUT_12624,33,1421.5295,255.4385,2044.8183,1839.6237,1395.2404,1270.1339,3,1460.6014,1.262935,1,10,DIST_C_03
OUT_18208,26,121.7608,76.8393,294.399,219.9611,194.0326,143.5594,2,95.8797,-1.221106,1,10,DIST_S_02
OUT_01812,15,28.8449,17.0013,62.3678,50.4928,42.1021,0.0,0,23.2947,-0.18236,0,10,DIST_W_01
OUT_12244,31,129.7528,75.4792,322.3584,226.6608,184.9597,100.0994,3,109.7095,1.268944,1,10,DIST_C_01
OUT_04203,25,145.8177,78.1115,277.5361,257.982,231.6472,78.4775,3,227.6115,0.618505,1,10,DIST_W_03
OUT_09446,26,128.6096,64.0312,264.1156,211.6842,166.2668,72.1886,3,176.7317,1.689588,0,10,DIST_C_03
OUT_14242,28,546.177,162.6603,853.2877,670.4299,635.8385,474.9759,3,444.949,-1.41996,0,10,DIST_NW_01
OUT_13534,33,1380.016,217.2402,1920.9535,1831.3188,1388.7648,1333.8549,3,1504.6884,2.07886,1,10,DIST_NW_01
OUT_18366,28,154.918,65.0393,320.4268,233.0823,196.0917,180.8041,2,92.529,-2.493451,1,10,DIST_S_02
OUT_15372,35,1408.0215,233.3713,2004.4198,1889.5454,1400.3702,1362.0135,3,1408.7188,0.396683,1,10,DIST_NW_02
OUT_12745,32,591.4314,182.982,1009.6629,869.5353,667.9324,498.4547,3,519.8376,-0.273409,1,10,DIST_C_01
OUT_19803,33,601.9733,192.5722,985.4257,920.8404,652.8155,918.8989,2,633.8306,2.84841,1,10,DIST_S_02
OUT_18413,32,587.0891,239.5558,977.5159,914.5053,796.237,649.741,3,566.1711,0.024091,1,10,DIST_S_01
OUT_15058,20,29.0461,26.2104,111.2349,45.4719,36.0777,8.4667,1,28.4353,-0.878549,0,10,DIST_NW_01
OUT_04615,30,581.6961,179.1578,1001.5286,784.9467,644.2753,599.183,3,625.9704,3.393288,1,10,DIST_W_02
OUT_19148,19,38.9499,30.9358,100.8864,89.3652,53.9874,0.0,0,87.0252,0.730012,1,10,DIST_S_02
OUT_15131,16,42.2082,30.5939,112.3091,79.2265,66.0831,0.0,0,83.0996,0.052155,0,10,DIST_NW_02
OUT_12986,30,576.3231,207.1589,953.2869,833.7191,653.1868,448.1309,3,696.2031,2.745996,1,10,DIST_C_01
OUT_17253,27,131.4058,71.5837,265.7501,217.4336,201.9089,223.2983,3,191.2112,-1.48007,1,10,DIST_S_01
OUT_00270,31,501.8233,193.5931,1031.7858,661.87,632.6007,628.826,2,561.2794,4.358076,1,10,DIST_W_02
OUT_12420,26,149.7901,81.7587,321.4607,237.5828,203.8513,154.5919,3,134.1386,2.09766,0,10,DIST_C_01
OUT_06374,22,38.3128,30.5899,95.2315,90.9131,62.6249,33.3109,2,50.4782,-0.500064,1,10,DIST_W_02
OUT_02338,22,33.1634,20.8908,89.1472,61.0216,43.7367,28.1853,3,89.1472,0.645625,0,10,DIST_W_03
OUT_09649,23,153.4582,75.2291,282.0617,241.4727,209.0705,88.3501,1,143.3181,2.075028,0,10,DIST_C_01
OUT_17655,15,42.0188,36.7936,134.6835,85.5655,64.4335,134.6835,1,23.3555,0.137365,1,10,DIST_S_01
OUT_01221,34,1324.9254,289.8099,1926.7458,1828.513,1368.4803,1260.0717,2,1503.7715,0.617181,1,10,DIST_W_03
OUT_12521,14,46.3953,33.9994,140.33,80.1575,63.1625,0.0,0,36.8911,-0.225856,1,10,DIST_C_01
OUT_18123,27,136.086,91.9872,329.271,271.1286,196.9394,141.6556,3,160.6793,1.150259,1,10,DIST_S_01
OUT_10291,32,606.21,157.4251,928.1523,800.7598,684.8839,538.6904,3,634.2984,1.754315,1,10,DIST_C_01
OUT_00186,30,584.1096,187.4417,1016.1341,895.6427,634.2954,557.1955,2,647.6748,-0.212612,1,10,DIST_W_03
OUT_02513,25,42.2714,34.016,107.1917,95.8281,72.8069,4.2139,1,43.8939,0.021654,0,10,DIST_W_03
OUT_04450,23,150.9915,72.6959,329.8925,248.6013,199.4388,166.314,2,137.7786,0.200982,1,10,DIST_W_01
OUT_08025,28,516.1689,156.8436,908.879,677.3884,612.5027,483.3639,3,478.4704,-0.450786,1,10,DIST_W_02
OUT_14095,25,146.2536,91.8641,353.594,272.3767,201.2704,58.0489,1,143.3845,-3.238141,0,10,DIST_NW_02
OUT_03474,20,48.6247,41.7229,156.0568,88.9078,77.1349,77.0561,1,82.2647,1.077473,1,10,DIST_W_02
OUT_16245,29,566.9094,169.4651,915.8063,813.0284,625.4375,574.0835,2,671.7688,-0.342307,1,10,DIST_NW_02
OUT_10021,30,133.5187,81.0585,291.2262,251.3572,193.4894,117.2677,3,156.7071,-0.8014,1,10,DIST_C_02
OUT_14922,36,1416.8488,250.9446,2040.1381,1916.0041,1374.6401,1352.359,3,1523.8977,0.27617,1,10,DIST_NW_02
OUT_18825,31,555.9076,216.5006,1029.9413,904.7229,658.4476,827.021,2,567.1061,-2.668823,0,10,DIST_S_02
OUT_07763,28,146.4535,78.8662,289.2653,240.4168,195.2265,84.3271,3,185.8069,0.883343,1,10,DIST_W_01
OUT_15680,28,560.1931,137.4683,940.7041,651.5309,619.7829,565.1787,2,495.4821,-2.448084,1,10,DIST_NW_01
OUT_01108,36,1336.0239,302.7605,1974.92,1858.5344,1373.7189,1327.0959,3,1524.5652,2.686597,1,10,DIST_W_02
OUT_07993,32,546.7124,180.5659,974.7861,669.6686,628.2775,588.661,3,498.3625,-1.834756,1,10,DIST_W_02
OUT_01215,31,521.7512,195.2013,956.9047,698.6116,629.8348,389.9313,2,680.407,4.674238,1,10,DIST_W_01
OUT_12933,30,154.6187,71.4085,303.6819,255.9329,202.3913,197.6609,2,164.2453,-0.14857,1,10,DIST_C_01
OUT_11963,34,577.4727,186.1998,1018.9166,805.8024,657.2863,504.8995,3,763.2045,1.233193,1,10,DIST_C_03
OUT_02574,28,147.8085,73.8867,258.3832,242.3358,214.5143,220.913,2,142.4877,-1.907975,1,10,DIST_W_03
OUT_18604,33,562.3328,224.3192,979.4992,834.4979,737.461,857.2721,2,544.007,-2.220475,1,10,DIST_S_01
OUT_12418,30,143.9149,75.8384,282.4112,236.114,207.712,132.7494,3,47.0649,2.079957,0,10,DIST_C_03
OUT_18218,32,536.3926,218.5167,938.178,903.7123,630.3062,843.8903,3,386.0649,-2.668881,1,10,DIST_S_02
OUT_14348,20,55.5701,41.6555,158.1107,107.1533,82.0827,54.6184,2,55.5701,0.585651,0,10,DIST_NW_02
OUT_02303,32,523.4934,164.268,863.6677,683.1163,612.3141,534.7016,2,661.0107,3.927411,1,10,DIST_W_01
OUT_13562,32,511.7573,169.8374,831.7899,699.0567,626.9265,554.6533,2,460.8475,0.777643,1,10,DIST_NW_02
OUT_07718,23,112.8346,70.3364,262.5005,213.5984,168.6572,182.8539,2,60.6046,-1.51102,0,10,DIST_W_02
OUT_03911,34,1333.65,329.9001,2017.6735,1904.214,1360.1384,1344.2026,2,1480.3307,0.447285,1,10,DIST_W_03
OUT_05115,31,571.3025,145.2713,893.5179,789.9199,639.7811,423.3608,2,634.3599,-0.771787,1,10,DIST_W_01
OUT_03766,34,1316.6358,317.3699,2001.4805,1806.4198,1377.0608,1336.9773,2,1452.761,0.893351,1,10,DIST_W_01
OUT_05492,25,124.9489,75.9166,302.7651,219.9896,191.7673,175.5874,1,118.9177,-0.012173,1,10,DIST_W_01
OUT_11750,26,117.9866,68.5498,299.0639,199.0093,177.2309,81.9112,3,158.6952,0.851242,1,10,DIST_C_01
OUT_07391,35,1323.7881,313.7296,2003.3246,1842.624,1373.9316,1303.8089,3,1575.3619,3.298529,1,10,DIST_W_02
OUT_15039,20,125.405,93.0702,326.8185,267.4306,200.6594,96.5292,1,234.0326,-0.568976,1,10,DIST_NW_02
OUT_15864,16,51.3814,34.9072,154.452,91.2663,67.0839,34.1451,2,67.8207,0.912743,1,10,DIST_NW_01
OUT_03255,26,137.529,67.5783,271.7816,214.9851,187.5465,56.5288,2,194.5356,1.267128,1,10,DIST_W_03
OUT_16631,23,142.1036,66.6003,287.6121,211.4721,190.1392,181.1276,2,140.9679,1.349544,1,10,DIST_NW_02
OUT_12157,23,144.6105,69.4222,309.6993,219.1519,193.037,206.4387,2,145.6098,-0.068675,1,10,DIST_C_03
OUT_13144,30,571.8265,150.7838,855.1269,703.562,645.721,250.7757,1,566.8462,5.846866,1,10,DIST_NW_02
OUT_00337,25,544.1676,162.2208,928.2548,675.393,641.1711,580.7834,3,562.6688,4.917312,1,10,DIST_W_01
OUT_02308,28,555.6533,175.5274,916.9316,756.5861,630.0333,438.8573,2,686.4602,0.916549,1,10,DIST_W_01
OUT_06472,33,564.4538,173.3856,883.5422,819.0735,634.5272,405.5266,2,671.9061,1.927782,1,10,DIST_W_03
OUT_13097,31,532.0669,180.0888,879.8999,746.164,638.0841,461.9918,2,581.052,-3.105737,0,10,DIST_NW_01
OUT_15496,34,1411.6874,236.3208,2054.0151,1851.9205,1409.5647,1329.9608,2,1561.0886,2.318758,1,10,DIST_NW_01
OUT_08723,27,150.5824,88.3777,336.825,297.5342,200.7327,115.5536,2,237.7251,1.895174,1,10,DIST_W_02
OUT_04790,36,1331.2244,310.1847,2010.9524,1869.1513,1364.1832,1289.1724,3,1516.4269,2.519536,1,10,DIST_W_03
OUT_01171,22,36.7874,27.8375,96.9217,79.1886,60.6473,68.0299,1,56.2082,0.711461,1,10,DIST_W_01
OUT_05593,26,588.6179,205.9365,985.0203,835.837,667.8889,575.1747,1,701.8625,1.992908,1,10,DIST_W_01
OUT_18253,18,45.7586,31.3942,118.1025,90.7278,66.0887,103.5573,1,45.7586,0.875011,0,10,DIST_S_02
OUT_10282,27,609.6187,196.6537,980.6223,858.9918,712.5894,539.3321,1,617.7173,-5.688938,0,10,DIST_C_03
OUT_19822,16,53.412,38.8048,123.5456,108.3729,82.7923,27.3337,2,53.412,-0.320695,0,10,DIST_S_02
OUT_02904,22,41.4617,38.5066,119.7929,92.4321,78.8078,96.0589,2,44.4521,0.883511,1,10,DIST_W_01
OUT_14856,30,600.5617,157.2984,1015.271,877.6318,638.67,507.8798,2,492.007,0.969313,1,10,DIST_NW_02
OUT_03782,30,112.6279,68.2498,301.1998,203.1819,148.723,182.5974,2,46.7089,-2.176331,0,10,DIST_W_02
OUT_14065,32,543.6714,145.9464,838.7411,706.2514,633.7461,547.7913,3,536.1631,-3.5438,1,10,DIST_NW_01
OUT_11567,30,585.6657,178.9074,1012.4966,788.2743,686.9646,389.2144,3,625.9346,5.372613,0,10,DIST_C_02
OUT_08109,35,1323.2032,317.7886,2046.9183,1921.7363,1358.699,1365.7725,3,1538.0461,0.795867,1,10,DIST_W_02
OUT_17339,25,159.8088,72.2708,315.7809,241.5215,211.3919,272.9918,2,209.0226,-1.177803,0,10,DIST_S_01
OUT_11426,35,1460.3498,275.7367,2099.4839,1916.1172,1616.4474,1300.1082,3,1469.3639,1.217346,1,10,DIST_C_02
OUT_07941,25,131.6415,79.2556,299.1986,230.8713,201.2984,190.8758,2,138.6045,0.027405,1,10,DIST_W_02
OUT_05422,22,42.0628,35.9778,125.2993,82.649,65.0235,65.5059,1,60.4046,0.937493,1,10,DIST_W_03
OUT_13490,28,142.4448,86.4116,354.9289,265.1512,183.5621,67.0237,2,207.6218,0.323831,1,10,DIST_NW_02
OUT_14340,24,140.633,96.7774,347.3525,298.2009,193.8262,63.3809,2,269.9313,2.628317,1,10,DIST_NW_02
OUT_03577,35,1331.0949,313.7588,2082.7252,1866.0824,1358.5887,1283.5453,3,1471.7241,0.746836,1,10,DIST_W_02
OUT_12400,31,1439.1113,255.9256,2010.2687,1958.3629,1399.6518,1324.4275,3,1536.8804,0.936941,1,10,DIST_C_03
OUT_09845,25,41.8826,34.5852,135.6288,97.9384,53.6524,0.0,0,45.603,1.143282,1,10,DIST_C_01
OUT_12376,32,572.9343,161.0994,901.8105,788.9574,650.9225,495.0757,3,448.4182,-2.927809,0,10,DIST_C_01
OUT_09742,27,156.254,73.6433,312.2709,247.0381,203.4301,100.7395,3,188.972,-0.372084,1,10,DIST_C_03
OUT_07423,29,132.7333,82.9026,342.3182,244.1377,202.3222,126.4296,2,99.8579,0.768855,1,10,DIST_W_03
OUT_01782,32,1346.0381,334.4535,2066.0919,1889.2596,1399.89,1315.8134,2,1572.2395,3.739433,1,10,DIST_W_02
OUT_03018,31,481.2633,169.8346,951.7065,670.8302,588.0991,255.5882,3,556.4136,4.226779,1,10,DIST_W_01
OUT_16823,18,46.076,35.8022,131.0736,100.0024,66.417,28.8043,1,59.4772,0.309857,1,10,DIST_NW_02
OUT_04947,33,528.484,150.2597,822.5625,708.3305,609.5242,582.7787,3,641.5701,2.634199,1,10,DIST_W_02
OUT_09962,17,53.5439,28.6967,110.4471,85.3808,70.148,62.3981,1,15.3105,0.110536,1,10,DIST_C_01
OUT_18151,17,43.2592,33.5738,131.7344,82.5026,64.0038,91.4221,1,33.1571,-0.831959,0,10,DIST_S_02
OUT_06430,22,121.8522,71.1779,260.4858,239.3645,165.3595,46.1652,3,109.5097,1.367054,0,10,DIST_W_02
OUT_12625,36,1432.3937,287.5802,1959.0588,1907.0882,1519.5138,1292.1246,3,1493.7388,0.579219,1,10,DIST_C_02
OUT_03711,16,46.4953,33.8033,110.7966,95.0444,75.54,39.7918,1,23.4456,0.78644,0,9,DIST_W_02
OUT_10460,26,154.7885,74.9931,298.0576,263.1569,212.3389,166.0793,3,131.582,3.279249,1,10,DIST_C_01
OUT_19223,15,47.2331,27.9237,111.2323,85.3203,60.2735,36.3639,1,23.1198,-0.440382,0,10,DIST_S_02
OUT_13407,21,29.2312,22.0262,87.6259,59.5442,35.0353,11.2151,1,41.5843,0.52835,1,10,DIST_NW_01
OUT_14076,28,557.6571,148.6623,925.0492,708.0508,615.8657,408.3722,3,411.646,0.601864,0,10,DIST_NW_01
OUT_17738,33,568.4699,229.8353,980.0763,865.441,674.1486,752.1678,2,696.5772,-0.978654,1,10,DIST_S_01
OUT_16790,25,133.676,72.8658,317.1666,225.7588,188.8681,62.2912,1,177.0839,0.598496,1,10,DIST_NW_01
OUT_07898,24,118.3578,77.6932,271.7941,218.0367,182.7252,219.2986,1,35.562,-2.635493,1,10,DIST_W_01
OUT_12484,35,1444.4081,262.8332,1997.6404,1927.0617,1478.6478,1274.54,3,1535.5609,-0.839075,1,10,DIST_C_03
OUT_19165,22,48.9699,33.3961,133.1174,88.9232,77.9227,81.828,3,12.9919,-0.967241,1,10,DIST_S_01
OUT_16657,29,532.0549,138.6139,894.1375,642.1668,626.5492,623.8875,1,562.0245,-1.53955,1,10,DIST_NW_02
OUT_02829,32,529.3949,160.9735,933.7757,682.7908,623.1247,498.7963,3,631.009,2.562096,1,10,DIST_W_02
OUT_16064,29,593.4777,147.7177,957.6445,744.2606,665.9888,550.7751,2,604.2378,1.386315,1,10,DIST_NW_02
OUT_19252,27,584.1317,185.5267,979.9144,812.3956,668.5601,832.8793,3,533.9785,-1.557828,0,10,DIST_S_02
