Outlet_ID,status,orig_lat,orig_lon
OUT_00696,valid,7.16457,79.902572
OUT_00697,valid,6.92153,79.948244
OUT_00698,valid,6.996579,79.816004
OUT_00699,valid,7.131821,79.833019
OUT_00700,valid,7.022128,80.092274
OUT_00701,valid,6.999651,79.853807
OUT_00702,valid,7.174372,79.818181
OUT_00703,valid,7.04982,80.051446
OUT_00704,valid,7.019516,80.086061
OUT_00705,valid,7.021289,79.823567
OUT_00706,valid,6.725995,79.809523
OUT_00707,valid,6.823143,80.007204
OUT_00708,valid,7.041727,79.912632
OUT_00709,valid,6.800276,79.864868
OUT_00710,valid,6.932505,80.054216
OUT_00711,valid,7.187672,80.045092
OUT_00712,valid,6.892799,79.82131
OUT_00713,valid,7.171192,79.822446
OUT_00714,valid,6.783011,79.834329
OUT_00715,valid,6.816253,79.838904
OUT_00716,valid,6.731282,79.863152
OUT_00717,valid,7.132329,79.846478
OUT_00718,valid,6.981704,80.041141
OUT_00719,valid,6.855845,79.800942
OUT_00720,valid,7.192117,79.918712
OUT_00721,valid,6.795363,79.904119
OUT_00722,valid,7.131101,79.894163
OUT_00723,valid,7.17021,79.804747
OUT_00724,valid,6.979789,80.006112
OUT_00725,valid,7.049265,79.924844
OUT_00726,valid,7.108928,79.953045
OUT_00727,valid,7.022373,79.868948
OUT_00728,valid,6.770612,79.971263
OUT_00729,valid,6.903278,80.070957
OUT_00730,valid,6.771501,79.912364
OUT_00731,valid,6.86874,80.018839
OUT_00732,valid,7.036382,79.866151
OUT_00733,valid,6.994467,80.025503
OUT_00734,valid,7.013664,80.02508
OUT_00735,valid,6.746888,79.945839
OUT_00736,valid,7.004971,80.077357
OUT_00737,valid,6.93315,80.028173
OUT_00738,valid,7.052042,80.080552
OUT_00739,valid,7.0372,80.028868
OUT_00740,valid,7.035016,79.940499
OUT_00741,valid,6.97558,79.931454
OUT_00742,valid,7.076867,79.86465
OUT_00743,valid,7.00416,79.884315
OUT_00744,valid,6.896047,80.025231
OUT_00745,valid,7.038697,79.969734
OUT_00746,valid,6.859025,80.024828
OUT_00747,valid,6.817213,79.903525
OUT_00748,valid,7.018547,79.979188
OUT_00749,valid,7.124055,80.084148
OUT_00750,valid,7.156466,79.901931
OUT_00751,valid,6.873443,79.930693
OUT_00752,valid,7.124767,79.826697
OUT_00753,valid,7.164315,79.818543
OUT_00754,valid,6.775236,80.090423
OUT_00755,valid,6.702513,79.818029
OUT_00756,valid,6.788596,79.88828
OUT_00757,valid,6.703439,79.863734
OUT_00758,valid,7.142293,80.068669
OUT_00759,valid,6.920029,80.018914
OUT_00760,valid,7.111247,79.852003
OUT_00761,valid,6.94641,79.889983
OUT_00762,valid,6.89506,79.906539
OUT_00763,valid,6.990709,79.831756
OUT_00764,valid,6.905429,79.968174
OUT_00765,valid,6.749369,79.822698
OUT_00766,valid,6.813138,80.068709
OUT_00767,valid,7.029359,79.959688
OUT_00768,valid,6.980628,79.873873
OUT_00769,valid,7.091025,79.872021
OUT_00770,valid,6.961793,79.865478
OUT_00771,valid,6.988816,79.907763
OUT_00772,valid,7.147942,80.038179
OUT_00773,valid,6.80453,79.825407
OUT_00774,valid,6.810619,79.914297
OUT_00775,valid,7.090753,79.882727
OUT_00776,valid,7.041933,79.959472
OUT_00777,valid,6.824886,79.996248
OUT_00778,valid,7.057377,79.820535
OUT_00779,valid,6.72202,80.008001
OUT_00780,valid,7.116822,80.044401
OUT_00781,valid,6.752937,79.906469
OUT_00782,valid,6.83905,79.865087
OUT_00783,valid,7.153624,79.846885
OUT_00784,valid,6.747865,79.895308
OUT_00785,valid,6.810223,80.065855
OUT_00786,valid,6.745687,79.894448
OUT_00787,valid,7.065748,80.047341
OUT_00788,valid,7.171587,79.871143
OUT_00789,valid,7.122106,79.945206
OUT_00790,valid,6.979703,80.048546
OUT_00791,valid,6.897578,80.018511
OUT_00792,valid,6.920287,79.839721
OUT_00793,swapped_fixed,79.807731,7.195166
OUT_00794,valid,7.169265,79.854355
OUT_00795,valid,6.948448,80.075083
OUT_00796,valid,7.078641,80.069389
OUT_00797,valid,7.102482,79.815717
OUT_00798,valid,6.816906,79.807112
OUT_00799,valid,6.832258,79.883968
OUT_00800,valid,6.725311,79.811818
OUT_00801,valid,6.991626,79.803391
OUT_00802,valid,6.882056,79.969865
OUT_00803,valid,7.054719,79.881448
OUT_00804,valid,6.725287,79.927836
OUT_00805,valid,6.81304,80.045192
OUT_00806,valid,6.868727,80.061207
OUT_00807,valid,6.725647,79.947761
OUT_00808,valid,7.046903,79.965829
OUT_00809,valid,7.08008,79.84617
OUT_00810,valid,6.762783,79.851388
OUT_00811,valid,7.101426,79.873956
OUT_00812,valid,6.855956,79.836633
OUT_00813,valid,7.09526,79.842332
OUT_00814,valid,6.967576,79.824607
OUT_00815,valid,6.922264,79.951386
OUT_00816,valid,6.988904,80.05983
OUT_00817,valid,6.917181,79.933933
OUT_00818,valid,6.711766,79.928887
OUT_00819,valid,6.7081,80.045514
OUT_00820,valid,7.026047,80.034276
OUT_00821,valid,6.730504,79.886349
OUT_00822,valid,6.862165,80.002945
OUT_00823,valid,6.98768,79.928719
OUT_00824,valid,7.046177,79.87
OUT_00825,valid,6.82554,79.995128
OUT_00826,valid,6.722498,80.020245
OUT_00827,valid,6.865986,79.939601
OUT_00828,valid,7.121008,79.944814
OUT_00829,valid,6.847966,79.999147
OUT_00830,valid,6.988441,79.969176
OUT_00831,valid,6.763743,80.040062
OUT_00832,valid,7.195727,80.018052
OUT_00833,valid,6.853943,80.051259
OUT_00834,valid,6.835977,79.865367
OUT_00835,valid,6.708122,80.018633
OUT_00836,valid,6.871365,79.840373
OUT_00837,valid,7.024894,79.83103
OUT_00838,valid,6.759109,79.800009
OUT_00839,valid,6.706449,79.96209
OUT_00840,valid,6.957231,79.825517
OUT_00841,valid,6.894363,79.87209
OUT_00842,valid,7.114861,80.093038
OUT_00843,swapped_fixed,79.939144,7.145659
OUT_00844,valid,6.944518,80.057867
OUT_00845,valid,7.069253,79.999985
OUT_00846,valid,6.949979,80.019075
OUT_00847,valid,7.083749,79.892259
OUT_00848,valid,6.798123,79.837665
OUT_00849,valid,6.849038,79.883354
OUT_00850,valid,7.187737,79.942249
OUT_00851,valid,7.166272,79.956964
OUT_00852,valid,6.853885,79.984091
OUT_00853,valid,6.767844,80.068091
OUT_00854,valid,6.794968,80.010521
OUT_00855,valid,6.710467,79.894732
OUT_00856,valid,6.851509,80.089964
OUT_00857,valid,6.853619,79.911007
OUT_00858,valid,6.989866,79.903687
OUT_00859,valid,6.783026,79.818331
OUT_00860,valid,6.900352,79.834544
OUT_00861,valid,7.008214,79.937233
OUT_00862,valid,7.065246,79.840607
OUT_00863,valid,6.962629,79.833363
OUT_00864,valid,7.037811,79.811426
OUT_00865,valid,6.720982,79.909094
OUT_00866,valid,6.847734,79.958991
OUT_00867,valid,6.898156,79.888898
OUT_00868,valid,7.0072,79.957099
OUT_00869,valid,7.114219,79.824056
OUT_00870,valid,6.879897,79.892092
OUT_00871,valid,7.137567,80.091282
OUT_00872,valid,6.934759,79.926797
OUT_00873,valid,6.940639,80.042903
OUT_00874,valid,7.136937,79.803872
OUT_00875,valid,7.005189,79.807233
OUT_00876,valid,6.891608,79.8649
OUT_00877,valid,6.920575,79.859823
OUT_00878,valid,6.809087,80.080613
OUT_00879,valid,6.907071,80.087384
OUT_00880,valid,7.012825,79.971482
OUT_00881,valid,7.093871,79.885009
OUT_00882,valid,7.012665,79.803702
OUT_00883,valid,6.999005,79.915531
OUT_00884,valid,6.891392,80.051744
OUT_00885,valid,6.735578,79.97216
OUT_00886,valid,6.829052,79.834062
OUT_00887,valid,7.151382,79.95747
OUT_00888,valid,6.738594,79.850966
OUT_00889,valid,6.822924,79.907442
OUT_00890,valid,6.723486,80.078416
OUT_00891,valid,6.702094,80.00113
OUT_00892,valid,6.907722,79.807202
OUT_00893,valid,7.183901,79.964959
OUT_00894,valid,6.725487,79.985259
OUT_00895,valid,6.937545,80.07673
OUT_00896,valid,7.091213,80.097754
OUT_00897,valid,7.065122,79.946961
OUT_00898,valid,6.708338,79.858432
OUT_00899,valid,7.116306,80.04125
OUT_00900,valid,6.769994,79.924746
OUT_00901,valid,6.729589,79.989841
OUT_00902,valid,7.065087,79.971537
OUT_00903,valid,6.804158,79.906632
OUT_00904,valid,7.169332,79.904956
OUT_00905,valid,6.857505,79.867381
OUT_00906,valid,6.936514,79.812995
OUT_00907,valid,6.906202,79.858727
OUT_00908,valid,7.15598,79.818279
OUT_00909,valid,6.94812,79.885688
OUT_00910,valid,7.170737,79.852323
OUT_00911,valid,6.880824,79.837613
OUT_00912,valid,6.711282,80.058499
OUT_00913,valid,7.013484,80.042518
OUT_00914,valid,6.986061,79.854236
OUT_00915,valid,6.853208,79.96654
OUT_00916,valid,6.740787,79.826336
OUT_00917,valid,6.989489,79.804383
OUT_00918,valid,7.024689,80.000663
OUT_00919,valid,6.776892,80.065851
OUT_00920,valid,7.142957,80.044824
OUT_00921,valid,6.766464,79.991547
OUT_00922,valid,6.700465,80.070967
OUT_00923,valid,7.037447,79.87172
OUT_00924,valid,6.905341,79.862907
OUT_00925,valid,7.090945,80.029758
OUT_00926,valid,6.765359,80.001513
OUT_00927,valid,6.952228,79.893657
OUT_00928,valid,6.816112,79.921598
OUT_00929,valid,6.885116,80.025384
OUT_00930,valid,7.028858,79.992471
OUT_00931,valid,6.833708,80.043717
OUT_00932,valid,6.972962,80.077862
OUT_00933,valid,6.773348,80.007097
OUT_00934,valid,6.726886,80.000807
OUT_00935,valid,6.856032,80.040719
OUT_00936,valid,7.041326,79.870687
OUT_00937,valid,7.129253,79.839506
OUT_00938,valid,6.826157,80.061913
OUT_00939,valid,6.937738,80.054729
OUT_00940,valid,7.018024,79.920538
OUT_00941,valid,6.930449,80.048613
OUT_00942,valid,7.119427,80.001304
OUT_00943,valid,6.852121,79.841774
OUT_00944,valid,6.735458,79.904939
OUT_00945,valid,6.824396,80.082617
OUT_00946,valid,6.769627,79.803215
OUT_00947,valid,6.878596,79.903227
OUT_00948,valid,6.95276,79.952327
OUT_00949,valid,6.736682,79.998944
OUT_00950,valid,7.108812,80.068517
OUT_00951,valid,6.929014,79.876994
OUT_00952,valid,7.073181,79.893472
OUT_00953,valid,6.727366,79.861273
OUT_00954,valid,6.976912,79.953894
OUT_00955,valid,6.760182,79.820281
OUT_00956,valid,7.052781,79.892311
OUT_00957,valid,7.059359,79.833181
OUT_00958,valid,6.794938,79.811687
OUT_00959,valid,6.922092,80.002676
OUT_00960,valid,7.035794,79.809517
OUT_00961,valid,7.193448,80.026371
OUT_00962,valid,6.899321,80.058877
OUT_00963,valid,6.703491,79.921044
OUT_00964,valid,7.113762,79.800179
OUT_00965,valid,6.79246,79.928447
OUT_00966,valid,6.919324,80.093249
OUT_00967,valid,7.119999,79.901797
OUT_00968,valid,7.037009,80.053294
OUT_00969,valid,6.863141,79.806227
OUT_00970,valid,6.75933,79.851563
OUT_00971,valid,6.920036,79.944855
OUT_00972,valid,7.167398,80.072761
OUT_00973,valid,7.002963,79.951113
OUT_00974,valid,6.922726,79.977666
OUT_00975,valid,7.114911,79.996418
OUT_00976,valid,6.973523,79.826234
OUT_00977,valid,6.836994,80.086695
OUT_00978,valid,7.126463,79.834747
OUT_00979,valid,6.954071,79.986072
OUT_00980,valid,6.796008,79.843806
OUT_00981,valid,7.11297,80.008968
OUT_00982,valid,7.035703,80.077892
OUT_00983,valid,6.975968,79.872551
OUT_00984,valid,6.982198,80.079887
OUT_00985,valid,7.056333,79.857948
OUT_00986,valid,6.754932,80.065105
OUT_00987,valid,6.987893,80.056096
OUT_00988,valid,6.893404,79.824174
OUT_00989,valid,7.124462,79.919181
OUT_00990,valid,6.755744,79.971123
OUT_00991,valid,6.921886,79.88471
OUT_00992,valid,6.783115,80.074947
OUT_00993,valid,6.869412,80.085619
OUT_00994,valid,6.828531,79.939511
OUT_00995,valid,6.943692,80.007425
OUT_00996,valid,6.795168,80.075166
OUT_00997,valid,7.105903,79.902555
OUT_00998,valid,7.192884,80.037385
OUT_00999,valid,7.102549,80.053512
OUT_01000,valid,7.036878,79.935105
OUT_01001,valid,6.79321,80.024811
OUT_01002,valid,7.074304,79.94478
OUT_01003,valid,7.178567,79.928132
OUT_01004,valid,7.053639,79.875652
OUT_01005,valid,6.914382,79.816135
OUT_01006,valid,7.031655,80.05173
OUT_01007,valid,6.946181,80.01026
OUT_01008,valid,7.024232,79.820532
OUT_01009,valid,6.998656,79.918091
OUT_01010,valid,6.803497,80.055422
OUT_01011,valid,6.790909,79.929104
OUT_01012,valid,6.759553,79.842164
OUT_01013,valid,7.118265,80.011301
OUT_01014,valid,7.17656,80.015774
OUT_01015,valid,6.726413,80.017825
OUT_01016,valid,6.941137,79.817193
OUT_01017,valid,7.149178,79.974806
OUT_01018,valid,6.995858,79.857607
OUT_01019,valid,6.944893,79.958597
OUT_01020,valid,7.102587,79.855733
OUT_01021,valid,7.074977,80.041535
OUT_01022,valid,6.951186,79.898365
OUT_01023,valid,6.857999,80.055664
OUT_01024,valid,6.731553,79.897383
OUT_01025,valid,6.818305,79.945049
OUT_01026,valid,6.928409,80.0537
OUT_01027,valid,6.888997,80.094354
OUT_01028,valid,6.912477,79.914865
OUT_01029,valid,6.825445,79.830169
OUT_01030,valid,6.873098,79.996136
OUT_01031,valid,6.815679,79.921272
OUT_01032,valid,7.132536,79.980238
OUT_01033,valid,6.845022,79.860439
OUT_01034,valid,6.728112,79.94569
OUT_01035,valid,6.73194,79.895217
OUT_01036,valid,6.957371,79.829874
OUT_01037,valid,7.130334,80.008476
OUT_01038,valid,6.987833,79.837835
OUT_01039,valid,7.139919,79.994605
OUT_01040,valid,6.858108,80.053491
OUT_01041,valid,6.850483,79.855213
OUT_01042,valid,7.008311,79.8121
OUT_01043,valid,7.192327,79.862729
OUT_01044,valid,7.192902,80.051583
OUT_01045,valid,6.891066,79.890543
OUT_01046,valid,7.017278,79.986356
OUT_01047,valid,6.922637,79.946435
OUT_01048,valid,7.014251,79.864547
OUT_01049,valid,6.802401,80.039399
OUT_01050,valid,6.841383,79.891347
OUT_01051,valid,7.188309,79.913161
OUT_01052,valid,7.070435,79.962772
OUT_01053,valid,6.944614,79.840003
OUT_01054,valid,6.815193,79.886773
OUT_01055,valid,6.728696,79.974992
OUT_01056,valid,6.869472,80.038698
OUT_01057,valid,6.703677,80.007516
OUT_01058,valid,7.075165,79.893215
OUT_01059,valid,7.058631,79.974621
OUT_01060,valid,7.169438,79.888484
OUT_01061,valid,6.741612,80.058888
OUT_01062,valid,6.908582,80.063325
OUT_01063,valid,6.727305,80.091554
OUT_01064,valid,7.128929,79.891471
OUT_01065,valid,7.090024,79.941488
OUT_01066,valid,7.169962,79.902908
OUT_01067,valid,7.14557,79.938107
OUT_01068,valid,6.748347,80.016137
OUT_01069,valid,6.739607,79.814118
OUT_01070,valid,7.167913,79.937118
OUT_01071,valid,7.080945,80.067991
OUT_01072,valid,6.825437,79.952897
OUT_01073,valid,7.007535,80.078072
OUT_01074,valid,6.839347,80.087662
OUT_01075,valid,6.839504,79.921491
OUT_01076,valid,6.896134,79.934266
OUT_01077,valid,6.737167,79.834609
OUT_01078,valid,6.896455,79.877613
OUT_01079,valid,7.105342,80.084511
OUT_01080,valid,7.171186,80.03646
OUT_01081,valid,7.074349,79.863943
OUT_01082,valid,7.141308,79.829094
OUT_01083,valid,7.001623,79.868178
OUT_01084,valid,7.195143,79.983402
OUT_01085,valid,6.706831,80.068718
OUT_01086,valid,7.097007,79.972947
OUT_01087,valid,6.812191,79.951351
OUT_01088,valid,6.955547,79.933655
OUT_01089,valid,6.769725,79.970762
OUT_01090,valid,6.894384,79.839424
OUT_01091,valid,6.762211,79.979879
OUT_01092,valid,7.118725,79.896897
OUT_01093,valid,6.836737,80.020942
OUT_01094,valid,6.876737,79.89469
OUT_01095,valid,7.081928,79.954225
OUT_01096,valid,7.093166,79.921532
OUT_01097,valid,6.744289,80.003062
OUT_01098,valid,6.805485,80.052487
OUT_01099,valid,6.854834,80.081348
OUT_01100,valid,6.799547,79.904347
OUT_01101,valid,6.844864,79.871626
OUT_01102,valid,6.703696,79.952741
OUT_01103,valid,6.909173,79.933319
OUT_01104,valid,6.833896,79.929669
OUT_01105,valid,6.879838,80.00617
OUT_01106,valid,7.088859,79.867752
OUT_01107,valid,6.768526,80.058663
OUT_01108,valid,7.125895,79.815772
OUT_01109,valid,7.157549,79.846909
OUT_01110,valid,6.937217,79.900133
OUT_01111,valid,7.015861,79.955624
OUT_01112,valid,7.164825,79.837384
OUT_01113,valid,6.766642,80.078324
OUT_01114,valid,7.087939,80.042387
OUT_01115,valid,6.719378,79.949865
OUT_01116,valid,6.964354,79.810313
OUT_01117,valid,6.846328,79.963628
OUT_01118,valid,6.781677,79.831294
OUT_01119,valid,6.93363,79.832014
OUT_01120,valid,7.013027,79.822584
OUT_01121,valid,6.767831,79.878014
OUT_01122,valid,7.117487,80.013105
OUT_01123,valid,7.129103,79.85118
OUT_01124,valid,7.165336,79.807393
OUT_01125,valid,7.18722,80.092681
OUT_01126,valid,7.023671,79.838505
OUT_01127,valid,6.919565,79.811984
OUT_01128,valid,6.929672,79.81653
OUT_01129,valid,7.020543,79.893496
OUT_01130,valid,7.156938,80.094313
OUT_01131,valid,7.049767,79.892079
OUT_01132,valid,6.751265,79.803575
OUT_01133,valid,6.924519,79.937791
OUT_01134,valid,6.95052,79.971828
OUT_01135,valid,6.975285,79.857748
OUT_01136,valid,7.080017,79.81463
OUT_01137,valid,6.963525,79.97476
OUT_01138,valid,6.793295,79.85647
OUT_01139,valid,7.120174,79.805249
OUT_01140,valid,6.874807,79.978904
OUT_01141,valid,7.1192,80.014686
OUT_01142,valid,6.876241,79.837833
OUT_01143,valid,7.181366,79.988504
OUT_01144,valid,6.861162,80.033068
OUT_01145,valid,6.728107,80.024256
OUT_01146,valid,6.709584,79.929597
OUT_01147,valid,7.094464,80.032372
OUT_01148,valid,6.941787,79.804394
OUT_01149,valid,7.155893,79.843984
OUT_01150,valid,7.041715,79.978105
OUT_01151,valid,6.902736,80.095227
OUT_01152,valid,6.727723,80.04991
OUT_01153,valid,7.147908,79.831043
OUT_01154,valid,6.972834,80.005193
OUT_01155,valid,6.746509,79.84316
OUT_01156,valid,6.753611,79.927045
OUT_01157,valid,6.972491,79.826035
OUT_01158,valid,6.968638,80.003137
OUT_01159,valid,6.927783,80.067292
OUT_01160,valid,6.781808,80.007533
OUT_01161,valid,7.043339,79.873084
OUT_01162,valid,7.108554,79.934504
OUT_01163,valid,6.986716,79.829503
OUT_01164,valid,6.819666,79.987234
OUT_01165,valid,6.781281,79.904857
OUT_01166,valid,6.887661,79.988026
OUT_01167,valid,7.026141,79.921559
OUT_01168,valid,7.154782,79.880889
OUT_01169,valid,6.832585,79.998858
OUT_01170,valid,6.767873,80.093231
OUT_01171,valid,6.750077,79.881515
OUT_01172,valid,6.871113,80.094415
OUT_01173,valid,7.15305,79.84132
OUT_01174,valid,7.028975,80.018243
OUT_01175,valid,7.121473,79.933766
OUT_01176,valid,6.880608,79.991191
OUT_01177,valid,7.198112,79.94236
OUT_01178,valid,6.895148,80.067307
OUT_01179,valid,7.155108,79.846325
OUT_01180,valid,6.924838,79.903579
OUT_01181,valid,7.179542,79.857704
OUT_01182,valid,6.70955,80.006937
OUT_01183,valid,6.962577,79.859889
OUT_01184,valid,7.138989,79.880757
OUT_01185,valid,6.92009,79.820792
OUT_01186,valid,6.714585,79.962371
OUT_01187,valid,7.155864,80.010625
OUT_01188,valid,6.8455,80.060688
OUT_01189,valid,7.05965,79.985624
OUT_01190,valid,7.115862,79.93896
OUT_01191,valid,6.97147,79.838814
OUT_01192,valid,6.923437,80.033395
OUT_01193,valid,7.163293,80.013127
OUT_01194,valid,7.192288,79.999922
OUT_01195,valid,6.853221,80.088664
OUT_01196,valid,7.186422,79.801461
OUT_01197,valid,6.865457,79.874486
OUT_01198,valid,7.100268,80.053693
OUT_01199,valid,6.709826,80.063818
OUT_01200,valid,7.129069,79.922381
OUT_01201,valid,6.715757,79.836482
OUT_01202,valid,6.767012,79.834728
OUT_01203,valid,7.085918,79.945163
OUT_01204,valid,7.168247,80.04766
OUT_01205,valid,6.773926,80.082263
OUT_01206,valid,6.987896,79.993545
OUT_01207,valid,6.951315,79.877334
OUT_01208,valid,7.111329,79.803984
OUT_01209,valid,7.109073,80.0002
OUT_01210,valid,6.942645,79.844814
OUT_01211,valid,6.806518,79.982334
OUT_01212,valid,6.736449,79.98805
OUT_01213,valid,7.189474,79.950561
OUT_01214,valid,7.034633,80.044505
OUT_01215,valid,6.749619,79.827216
OUT_01216,swapped_fixed,79.986941,6.750583
OUT_01217,valid,6.74832,79.882249
OUT_01218,valid,6.892553,79.925365
OUT_01219,valid,7.050174,80.02766
OUT_01220,valid,6.795836,79.942363
OUT_01221,valid,6.897095,80.054461
OUT_01222,valid,7.123393,80.049582
OUT_01223,valid,7.063031,80.075332
OUT_01224,valid,6.867023,79.832046
OUT_01225,valid,7.089214,79.851161
OUT_01226,valid,6.972054,79.965514
OUT_01227,valid,6.839056,79.855331
OUT_01228,valid,6.738311,79.99921
OUT_01229,valid,7.061384,80.083592
OUT_01230,valid,7.126271,79.859459
OUT_01231,valid,6.859613,80.071774
OUT_01232,valid,6.740969,79.858794
OUT_01233,valid,6.860767,79.810395
OUT_01234,valid,6.926786,79.811415
OUT_01235,valid,6.756823,79.801176
OUT_01236,valid,6.954863,79.89002
OUT_01237,valid,7.140077,79.858499
OUT_01238,valid,7.049692,79.833604
OUT_01239,valid,6.880833,79.83252
OUT_01240,valid,6.95613,79.946212
OUT_01241,valid,7.036322,79.852019
OUT_01242,valid,6.801437,80.023688
OUT_01243,valid,7.161587,79.804756
OUT_01244,valid,6.925032,79.861416
OUT_01245,valid,6.929991,79.883802
OUT_01246,valid,6.963504,79.968478
OUT_01247,valid,6.805059,79.8349
OUT_01248,valid,6.88005,79.826947
OUT_01249,valid,7.091373,80.081244
OUT_01250,valid,7.160314,79.82809
OUT_01251,valid,7.147004,79.956514
OUT_01252,valid,6.941845,79.894666
OUT_01253,valid,6.875355,80.031852
OUT_01254,valid,6.886677,79.845423
OUT_01255,valid,6.883361,79.831742
OUT_01256,valid,7.090341,79.917072
OUT_01257,valid,6.787249,79.913611
OUT_01258,valid,6.895347,79.999749
OUT_01259,valid,6.950145,79.924547
OUT_01260,valid,6.745713,79.967052
OUT_01261,valid,6.900165,79.964963
OUT_01262,valid,7.195374,80.064847
OUT_01263,valid,7.18738,80.052761
OUT_01264,valid,6.851533,79.991467
OUT_01265,valid,6.926377,80.050662
OUT_01266,valid,7.003396,80.054841
OUT_01267,valid,6.731222,79.915184
OUT_01268,valid,6.916058,80.089977
OUT_01269,valid,7.175851,79.895916
OUT_01270,valid,6.741629,80.017367
OUT_01271,valid,6.942633,80.033373
OUT_01272,valid,6.706757,79.90886
OUT_01273,valid,6.962127,80.001218
OUT_01274,valid,6.980974,79.894369
OUT_01275,valid,6.879996,79.823017
OUT_01276,valid,6.857708,80.00478
OUT_01277,valid,6.893184,79.880178
OUT_01278,valid,6.794967,79.938214
OUT_01279,valid,7.03601,79.990628
OUT_01280,valid,6.907066,80.009359
OUT_01281,valid,6.959103,79.811259
OUT_01282,valid,6.970276,79.937461
OUT_01283,valid,6.932863,79.872074
OUT_01284,valid,7.100401,79.989637
OUT_01285,valid,6.869184,80.080657
OUT_01286,valid,6.990727,80.084331
OUT_01287,valid,6.965026,79.808352
OUT_01288,valid,6.954178,80.09755
OUT_01289,valid,7.024368,80.018181
OUT_01290,valid,6.838946,79.949457
